,E_field,cell,celltype,concentration,date,fMLP,frame,framerate,magnification,material,scope,trial,x,x_corr,y,y_corr,z
398,5.0,46.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,435.5464958260532,0.0,336.4136413641364,0.0,59.072916459392985
399,5.0,47.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,383.5760046592895,0.0,102.99618197113828,0.0,68.03247917511356
400,5.0,48.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,382.5782578257826,0.0,250.76507650765078,0.0,69.25305427495512
401,5.0,49.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,356.01560156015603,0.0,419.3019301930193,0.0,65.19752291946584
402,5.0,50.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,14.647532168947231,0.0,568.227834019357,0.0,62.94647920675445
403,5.0,51.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,505.39053905390534,0.0,323.5358830000647,0.0,69.94753541314039
404,5.0,52.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,536.0479709942825,0.0,405.86622042485936,0.0,70.38331708659193
405,5.0,53.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,252.8052805280528,0.0,426.7866786678668,0.0,71.84245467394754
406,5.0,54.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,438.86814910999294,0.0,473.81918519720824,0.0,71.84831895128238
407,5.0,55.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,299.50784552139424,0.0,379.7463956922008,0.0,74.19179408683645
408,5.0,56.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,316.03080308030803,0.0,481.2057205720572,0.0,75.88808892384111
409,5.0,57.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,623.5130179684635,0.0,123.10964429776311,0.0,77.54482233944184
410,5.0,58.0,dHL60,1.0mgml,20190116,0.0,5.0,66,20xair,collagen,Rio,2.0,34.16313059877417,0.0,183.24375294672322,0.0,85.0
411,5.0,0.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,249.5049504950495,0.0,141.30301919080796,0.0,0.0
412,5.0,1.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,425.8150205264429,0.0,179.0469290831522,0.0,10.847952716808065
413,5.0,2.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,363.3917237877634,0.0,247.6692639678169,0.0,8.163006580782065
414,5.0,3.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,498.418797103591,0.0,328.8113886015467,0.0,22.0683918640829
415,5.0,4.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,237.63820132013203,0.0,343.2095709570957,0.0,10.122161414153938
416,5.0,5.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,363.13831383138313,0.0,381.9321932193219,0.0,1.5465225983714967
417,5.0,6.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,435.13582127443516,0.0,395.4709317085555,0.0,10.483459883415476
418,5.0,7.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,594.7426321579526,0.0,449.2965085982283,0.0,12.404266363428144
419,5.0,8.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,231.21169259783122,0.0,458.2948978127626,0.0,8.208636144546421
420,5.0,9.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,571.0536907349272,0.0,487.1689607985188,0.0,1.674556358452539
421,5.0,10.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,6.991488622546465,0.0,488.353309015112,0.0,2.173070355626462
422,5.0,11.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,87.86643370219375,0.0,494.46709376820036,0.0,1.1375114681963532
423,5.0,12.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,115.44082979726544,0.0,496.7636559574325,0.0,7.482749603987036
424,5.0,13.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,132.67326732673268,0.0,500.9056719625451,0.0,10.213250326340411
425,5.0,14.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,133.1788497998736,0.0,520.6165297380802,0.0,2.2762464581033552
426,5.0,15.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,598.6573657365736,0.0,559.5109510951095,0.0,1.9252705698265746
427,5.0,16.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,98.02923149457803,0.0,570.2090209020902,0.0,5.224608163187385
428,5.0,17.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,176.594708651193,0.0,630.244008007358,0.0,0.960549039766604
429,5.0,18.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,119.3005014787193,0.0,272.96729672967297,0.0,9.271955109514051
430,5.0,19.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,380.070407040704,0.0,347.5819581958196,0.0,16.128426369136598
431,5.0,20.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,154.0887422075541,0.0,367.34965163182983,0.0,14.918943174034819
432,5.0,21.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,465.2168788307402,0.0,493.5997171145686,0.0,15.483108886185445
433,5.0,22.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,259.84034300865983,0.0,505.2100081803052,0.0,14.401502902438303
434,5.0,23.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,182.01040443027355,0.0,67.45538960675728,0.0,21.5418759300401
435,5.0,24.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,419.6282786173354,0.0,319.40246656244574,0.0,22.041239250258773
436,5.0,25.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,590.2677485793693,0.0,454.4728157026229,0.0,17.02431739012536
437,5.0,26.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,54.50795079507951,0.0,5.2205220522052205,0.0,25.04565604029353
438,5.0,27.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,366.29891560584633,0.0,434.9646393210749,0.0,28.697423307881685
439,5.0,28.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,373.16874544597323,0.0,476.68766876687664,0.0,25.092218520472585
440,5.0,29.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,549.6293891684251,0.0,576.6271709138126,0.0,21.80451171624661
441,5.0,30.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,392.6125945927926,0.0,240.29069573624028,0.0,37.89986260689791
442,5.0,31.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,16.036814949100545,0.0,76.44215125737927,0.0,33.006579618273676
443,5.0,32.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,308.8192152548588,0.0,390.979097909791,0.0,43.520018767541295
444,5.0,33.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,51.74343521308653,0.0,433.5677045965466,0.0,36.85352964175954
445,5.0,34.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,454.71145245365653,0.0,225.55750902193023,0.0,35.75966784464181
446,5.0,35.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,325.86258625862587,0.0,505.88558855885583,0.0,37.84493040085592
447,5.0,36.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,630.6380638063806,0.0,40.56105610561056,0.0,42.000515621141915
448,5.0,37.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,179.28792879287928,0.0,149.55495549554954,0.0,48.249209028201385
449,5.0,38.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,601.8395282151166,0.0,84.73732619163556,0.0,51.408548400001386
450,5.0,39.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,416.81147706607396,0.0,234.9700276150064,0.0,50.58770292230613
451,5.0,40.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,185.71151232770336,0.0,335.165987186954,0.0,52.536613475563115
452,5.0,41.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,65.22002200220022,0.0,465.5610561056106,0.0,52.31519045332362
453,5.0,42.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,43.981751116288095,0.0,542.3024655406717,0.0,53.621776238110364
454,5.0,43.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,591.9487297566966,0.0,201.44293499117353,0.0,54.0439104851076
455,5.0,44.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,435.7609094242758,0.0,336.5163182984965,0.0,58.92939549418129
456,5.0,45.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,383.60396039603955,0.0,103.06270627062705,0.0,67.79981064786455
457,5.0,46.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,237.73263924330578,0.0,116.9065360144262,0.0,66.48487828193447
458,5.0,47.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,382.48682011058247,0.0,250.7050705070507,0.0,68.72931390841642
459,5.0,48.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,323.25357535753574,0.0,317.9088742207554,0.0,63.90262782561348
460,5.0,49.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,341.20215171123414,0.0,413.94974143083596,0.0,64.49238181248771
461,5.0,50.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,14.514277514707993,0.0,568.2737839001292,0.0,63.051948117052454
462,5.0,51.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,505.2277227722772,0.0,323.5247524752475,0.0,69.81091727790475
463,5.0,52.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,438.9019854366389,0.0,473.8016658808738,0.0,71.65451391266875
464,5.0,53.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,299.4939493949395,0.0,379.9779977997799,0.0,73.97039848117934
465,5.0,54.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,240.42501811156725,0.0,426.9178137325928,0.0,73.11983810593385
466,5.0,55.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,535.049504950495,0.0,408.8283828382838,0.0,74.36054603802862
467,5.0,56.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,316.008743731516,0.0,481.4881488148815,0.0,75.84128131021194
468,5.0,57.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,623.4508844142841,0.0,123.32851262654356,0.0,77.45285030175806
469,5.0,58.0,dHL60,1.0mgml,20190116,0.0,7.0,66,20xair,collagen,Rio,2.0,560.482605637613,0.0,531.1475409836066,0.0,85.0
470,5.0,0.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,253.64869820315363,0.0,135.0323921281017,0.0,0.0
471,5.0,1.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,415.22601698372085,0.0,182.66770497274447,0.0,9.49261950039695
472,5.0,2.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,365.1454800652479,0.0,248.39346003565873,0.0,7.70597360688296
473,5.0,3.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,498.34983498349834,0.0,328.7916851386631,0.0,22.251939318604382
474,5.0,4.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,237.48332280036513,0.0,343.0898712971601,0.0,9.84313523215558
475,5.0,5.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,380.48604860486046,0.0,348.2028202820282,0.0,13.624916252906274
476,5.0,6.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,364.044404440444,0.0,380.0600060006,0.0,1.414796349957704
477,5.0,7.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,435.2735273527353,0.0,395.4095409540954,0.0,10.179045481785609
478,5.0,8.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,593.5612429167445,0.0,448.3591755401955,0.0,12.325235924730293
479,5.0,9.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,229.37696208645255,0.0,459.4180149722289,0.0,7.752133914063606
480,5.0,10.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,571.0843373493975,0.0,487.2082388961788,0.0,1.6237804847866868
481,5.0,11.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,6.8847391068220745,0.0,488.4739106822075,0.0,2.082127124751277
482,5.0,12.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,87.8209772196732,0.0,494.4296868711261,0.0,1.2268528755354684
483,5.0,13.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,115.231917280398,0.0,496.8281064559658,0.0,7.243830019226753
484,5.0,14.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,133.9701575791382,0.0,495.85366987402966,0.0,8.150873956776795
485,5.0,15.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,132.75346226211406,0.0,527.3495573856451,0.0,3.0090737538960193
486,5.0,16.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,598.019801980198,0.0,565.094156474471,0.0,5.140937411886826
487,5.0,17.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,97.97265440829797,0.0,570.1775891874902,0.0,5.110459415179034
488,5.0,18.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,190.72280854459072,0.0,575.3019257969753,0.0,1.9469245141608522
489,5.0,19.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,176.63366336633663,0.0,630.2860286028603,0.0,1.1441960321087075
490,5.0,20.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,119.23620933521923,0.0,272.8712871287129,0.0,8.969534849468634
491,5.0,21.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,418.54785478547853,0.0,323.5360678925035,0.0,18.768784841184583
492,5.0,22.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,154.0887422075541,0.0,367.30300481028496,0.0,14.654653804957725
493,5.0,23.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,465.24584661856017,0.0,493.5391844269173,0.0,15.189802643147775
494,5.0,24.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,259.07353325260584,0.0,504.82228078923004,0.0,13.340639704071112
495,5.0,25.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,182.12104675034433,0.0,67.66975910189444,0.0,21.34321965037579
496,5.0,26.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,564.8161244695898,0.0,66.28948609146629,0.0,10.235233373070411
497,5.0,27.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,589.9940987476231,0.0,454.4794876838677,0.0,16.54452624900533
498,5.0,28.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,54.984139190618095,0.0,5.524047550386107,0.0,24.860696897478064
499,5.0,29.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,393.1954171026859,0.0,239.0941533177708,0.0,34.78668946750042
500,5.0,30.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,369.96699669966995,0.0,440.9240924092409,0.0,33.94875923807312
501,5.0,31.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,370.66230894934154,0.0,483.1811336473453,0.0,27.291282497157546
502,5.0,32.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,547.8069546085043,0.0,571.5884631941454,0.0,27.70748444541529
503,5.0,33.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,11.76606032696293,0.0,75.2782254969683,0.0,35.039954868989284
504,5.0,34.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,308.77144052433414,0.0,391.1588341932785,0.0,43.326813773339964
505,5.0,35.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,51.645450259311644,0.0,433.5879302215936,0.0,36.865801790399345
506,5.0,36.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,454.75374460522977,0.0,225.6092916984006,0.0,35.63257096140617
507,5.0,37.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,630.7030703070307,0.0,40.50405040504051,0.0,41.91317014021742
508,5.0,38.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,179.2079207920792,0.0,149.66996699669966,0.0,48.15257262008379
509,5.0,39.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,316.77526727031676,0.0,507.4892104595075,0.0,42.77019616217109
510,5.0,40.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,603.7898171839655,0.0,84.48844884488449,0.0,48.12114731412756
511,5.0,41.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,416.71259909496104,0.0,235.1195944336702,0.0,50.42880179704993
512,5.0,42.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,185.53227415764832,0.0,335.3212065392586,0.0,52.29213274702193
513,5.0,43.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,52.649970879440886,0.0,467.10486174667886,0.0,48.07157158117136
514,5.0,44.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,585.038503850385,0.0,203.06930693069305,0.0,51.80935147699938
515,5.0,45.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,43.34433443344335,0.0,542.3119235000423,0.0,53.40137223021302
516,5.0,46.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,323.66022316517365,0.0,319.4247996228194,0.0,62.077337736070426
517,5.0,47.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,435.5788520028473,0.0,336.60130718954247,0.0,58.647997476493174
518,5.0,48.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,383.5343534353435,0.0,103.11431143114311,0.0,67.50178146236335
519,5.0,49.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,382.5990099009901,0.0,250.6930693069307,0.0,68.49398560343172
520,5.0,50.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,332.4799146581325,0.0,409.2075874254092,0.0,65.62253121305714
521,5.0,51.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,14.521452145214521,0.0,568.3168316831683,0.0,62.8523473495691
522,5.0,52.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,505.30693069306926,0.0,323.56435643564356,0.0,69.69470694759194
523,5.0,53.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,237.61695757204586,0.0,431.8805076383927,0.0,69.51429176587945
524,5.0,54.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,438.83044554455444,0.0,473.9686468646865,0.0,71.52687950727417
525,5.0,55.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,230.428228007986,0.0,114.83518722242596,0.0,73.3211127170732
526,5.0,56.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,299.7565330303522,0.0,379.7760103879241,0.0,73.97729627740449
527,5.0,57.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,316.0785309300161,0.0,481.56046373868156,0.0,75.82148774527806
528,5.0,58.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,623.4997693317719,0.0,123.30458852336847,0.0,77.40230060334154
529,5.0,59.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,527.6446065659197,0.0,401.56331422615943,0.0,77.63935525398273
530,5.0,60.0,dHL60,1.0mgml,20190116,0.0,8.0,66,20xair,collagen,Rio,2.0,562.0715917745621,0.0,532.9525260218329,0.0,85.0
531,5.0,0.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,251.39085337105138,0.0,134.53559641678453,0.0,0.0
532,5.0,1.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,413.5162535861429,0.0,183.24812873444208,0.0,7.937825280242538
533,5.0,2.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,367.1705880265446,0.0,249.89176336988535,0.0,7.84186196516878
534,5.0,3.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,498.34983498349834,0.0,328.7916851386631,0.0,21.28666225523547
535,5.0,4.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,237.54815109993973,0.0,343.1975395681983,0.0,9.818337957280635
536,5.0,5.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,375.2108544187752,0.0,346.3788045471214,0.0,12.14272021754018
537,5.0,6.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,363.518374309341,0.0,377.2091815923165,0.0,0.3679851520715255
538,5.0,7.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,435.07779349363506,0.0,395.45287862119545,0.0,10.150839233852501
539,5.0,8.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,587.2359735973597,0.0,442.73927392739273,0.0,1.178421728408481
540,5.0,9.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,228.04680468046806,0.0,458.33783378337836,0.0,7.591985201007374
541,5.0,10.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,571.1526708226378,0.0,487.25094731695395,0.0,1.7028604670323497
542,5.0,11.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,6.90144963863475,0.0,488.6243054685215,0.0,2.148189273764474
543,5.0,12.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,87.79713414379412,0.0,494.46463633705145,0.0,1.3414593976271614
544,5.0,13.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,115.40820748741541,0.0,496.78301163449675,0.0,7.130589582392095
545,5.0,14.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,136.0982252071361,0.0,498.58524313969855,0.0,7.932762264936675
546,5.0,15.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,135.89210772929144,0.0,541.1563378560078,0.0,1.1547274398693796
547,5.0,16.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,97.96156086196855,0.0,570.2258461140232,0.0,5.098255483998322
548,5.0,17.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,190.8027166352999,0.0,578.0923546900144,0.0,3.066348440724659
549,5.0,18.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,176.64466446644664,0.0,630.2970297029702,0.0,0.9874162730978504
550,5.0,19.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,119.38328161174326,0.0,272.8929609378848,0.0,8.87860477829655
551,5.0,20.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,154.0298766718777,0.0,367.65676567656766,0.0,14.410399974823394
552,5.0,21.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,465.26136484616205,0.0,493.5696795486,0.0,14.888073477335432
553,5.0,22.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,254.5312916384806,0.0,503.37207633806855,0.0,11.918744914197132
554,5.0,23.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,603.7598696578518,0.0,566.2697915361156,0.0,7.851256983240224
555,5.0,24.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,182.08320832083209,0.0,67.71677167716771,0.0,21.062608483028434
556,5.0,25.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,564.8296905162215,0.0,66.26813624758702,0.0,10.326782954294547
557,5.0,26.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,417.6686468646865,0.0,322.3181518151815,0.0,20.961411637763927
558,5.0,27.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,589.7575964493001,0.0,454.89928303175145,0.0,16.956748748684696
559,5.0,28.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,54.8559710339966,0.0,5.639398891345445,0.0,24.83707517182967
560,5.0,29.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,390.975097509751,0.0,246.54065406540653,0.0,50.38198306554568
561,5.0,30.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,362.2740845513123,0.0,485.65928021373566,0.0,28.266344200462722
562,5.0,31.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,12.58925892589259,0.0,72.99129912991299,0.0,37.65855863193001
563,5.0,32.0,dHL60,1.0mgml,20190116,0.0,9.0,66,20xair,collagen,Rio,2.0,454.651402640264,0.0,225.53630363036302,0.0,34.325128527097476
