,cell,celltype,trial,date,position,concentration,average_persistence,activity ($\mu$m/sec),speed ($\mu$m/sec),material
91,85.0,HL-60KW_SC575_sgFMNL1,2.0,20220427.0,0.0,0.75mgml,0.23575902933918416,0.06010133746894958,0.08933639354324362,HL-60KW_SC575_sgFMNL1
92,86.0,HL-60KW_SC575_sgFMNL1,1.0,20220428.0,0.0,0.75mgml,0.41472441247058783,0.08615132960332236,0.14979407293025704,HL-60KW_SC575_sgFMNL1
93,86.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,-0.10559760205474766,0.03713382098374751,0.055929415990817445,HL-60KW_SC575_sgFMNL1
94,87.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,-0.012535415543855111,0.03754960926647435,0.05720468445341804,HL-60KW_SC575_sgFMNL1
95,89.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,-0.06838580099553414,0.04277480640437581,0.060879474320503724,HL-60KW_SC575_sgFMNL1
96,97.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.016295463006386617,0.03812412196868879,0.055111487266745036,HL-60KW_SC575_sgFMNL1
97,98.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.14999268554833858,0.03949853896850348,0.06148824398708077,HL-60KW_SC575_sgFMNL1
98,99.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.006448519035367418,0.04605820359984331,0.07239213911713302,HL-60KW_SC575_sgFMNL1
99,104.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,0.01686180787606366,0.06416444653201277,0.09881461655076632,HL-60KW_SC575_sgFMNL1
100,111.0,HL-60KW_SC575_sgFMNL1,1.0,20220426.0,0.0,0.75mgml,-0.13976445080591263,0.041631163340633645,0.06333064324487704,HL-60KW_SC575_sgFMNL1
101,111.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.05132802251581534,0.02617021575052478,0.04191919501276052,HL-60KW_SC575_sgFMNL1
102,112.0,HL-60KW_SC575_sgFMNL1,2.0,20220427.0,0.0,0.75mgml,0.21517676708460842,0.06666330293488222,0.10231415550793102,HL-60KW_SC575_sgFMNL1
103,114.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.14061254234634554,0.035445195447367586,0.051817895958108026,HL-60KW_SC575_sgFMNL1
104,116.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.004179893636211933,0.043554994632613295,0.06510261985756113,HL-60KW_SC575_sgFMNL1
105,117.0,HL-60KW_SC575_sgFMNL1,1.0,20220427.0,0.0,0.75mgml,-0.11096560663311272,0.06098392729004417,0.08608282570270352,HL-60KW_SC575_sgFMNL1
106,118.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,0.08507787706670585,0.03413849624089317,0.050741555617604524,HL-60KW_SC575_sgFMNL1
107,119.0,HL-60KW_SC575_sgFMNL1,2.0,20220426.0,0.0,0.75mgml,-0.019416249996981074,0.05036828080315505,0.071245126473376,HL-60KW_SC575_sgFMNL1
108,120.0,HL-60KW_SC575_sgFMNL1,1.0,20220427.0,0.0,0.75mgml,-0.20261267011067438,0.04383030821800981,0.06429485119852021,HL-60KW_SC575_sgFMNL1
