,cell,celltype,frame,Vx ($\mu$m/sec),Vy ($\mu$m/sec),speed ($\mu$m/sec),trial,date,position,concentration,material,persistence,activity ($\mu$m/sec)
93,0.0,HL-60KW_SC575_sgITGB2,35.0,0.05365489761702331,-0.07012841022093473,0.08829972796339158,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.39813767646373066,0.060923990008250696
94,0.0,HL-60KW_SC575_sgITGB2,36.0,-0.053258676057239045,-0.06692173642143,0.08552780472471673,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.40104046329976467,0.061040863149875176
95,0.0,HL-60KW_SC575_sgITGB2,37.0,0.09883466222728429,0.02140162885511785,0.10112526971649366,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.40206581102472866,0.06103218775981888
96,0.0,HL-60KW_SC575_sgITGB2,38.0,-0.07286310026351354,-0.00907604972383543,0.07342619463515973,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.3931212470524103,0.06152703887023526
97,0.0,HL-60KW_SC575_sgITGB2,39.0,-0.02707020912960161,-0.033834447428355216,0.04333089031052211,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.4000284022979426,0.06135489154979941
98,0.0,HL-60KW_SC575_sgITGB2,40.0,0.023440553734572708,0.02485829004022643,0.03416715005831495,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.39125676862887204,0.06300741514066115
99,0.0,HL-60KW_SC575_sgITGB2,41.0,0.010465299832391868,-0.0005468934510676131,0.01047957981164712,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.40640723264698914,0.07120342525589086
100,0.0,HL-60KW_SC575_sgITGB2,42.0,0.022234430235382283,0.09158833058744141,0.09424856597151247,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.4126188007536667,0.07579296318096262
101,0.0,HL-60KW_SC575_sgITGB2,43.0,-0.1242423826012138,0.0458544889728131,0.13243414889440047,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.45136212135427844,0.07278876517538399
102,0.0,HL-60KW_SC575_sgITGB2,44.0,0.13509746093191097,-0.04944795653868847,0.14386251894117952,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.43303813485469794,0.07695115193383933
103,0.0,HL-60KW_SC575_sgITGB2,45.0,-0.0638082658227745,-0.15062102173659872,0.16357929874005084,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.4401268093278053,0.07603980779099373
104,0.0,HL-60KW_SC575_sgITGB2,46.0,0.17561725808208356,0.11325980776215279,0.20897178132606553,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.43930879829821234,0.0748347855928231
105,0.0,HL-60KW_SC575_sgITGB2,47.0,-0.0499708576832082,-0.0599343955258495,0.07803344401373308,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.4359236883021019,0.0748823508443351
106,0.0,HL-60KW_SC575_sgITGB2,48.0,0.005814395253338489,-0.0090549595500093,0.01076101689499416,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.4353762504221041,0.07624928551341668
107,0.0,HL-60KW_SC575_sgITGB2,49.0,-0.1301666809706963,-0.028729823336943145,0.13329954082403658,1.0,20220215.0,1.0,,HL-60KW_SC575_sgITGB2,-0.4322955347269596,0.07635396719065805
