,cell,celltype,trial,date,position,concentration,average_persistence,activity ($\mu$m/sec),speed ($\mu$m/sec),material
83,4.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,1.0,,0.5297549726483894,0.1858806105912953,0.2681670248731983,HL-60KW_SC575_sgControl1
84,4.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,1.0,,0.30667458383706914,0.103325848085895,0.13081425356269588,HL-60KW_SC575_sgControl1
85,4.0,HL-60KW_SC575_sgControl1,1.0,20211126,1.0,,-0.15088059243525703,0.03960187075586681,0.04858481991696887,HL-60KW_SC575_sgControl1
86,4.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,2.0,,0.14046915983826433,0.09783250508701047,0.11034181286890277,HL-60KW_SC575_sgControl1
87,4.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,2.0,,0.4366608583897959,0.11545568273244568,0.1590750300866517,HL-60KW_SC575_sgControl1
88,4.0,HL-60KW_SC575_sgControl1,1.0,20211126,2.0,,0.48187817608089095,0.17972565265057405,0.25431870145611607,HL-60KW_SC575_sgControl1
89,4.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,3.0,,0.36991187712399115,0.08950523863207682,0.11705053981311278,HL-60KW_SC575_sgControl1
90,4.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,3.0,,0.2145824825286562,0.10531052662068602,0.13407713935863755,HL-60KW_SC575_sgControl1
91,4.0,HL-60KW_SC575_sgControl1,1.0,20220208.0,4.0,,0.3823873213754268,0.13900929651968755,0.1785126911743623,HL-60KW_SC575_sgControl1
92,4.0,HL-60KW_SC575_sgControl1,1.0,20220215.0,4.0,,0.07702307891044652,0.10168678290240862,0.11893464296870868,HL-60KW_SC575_sgControl1
93,4.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,1.0,,-0.06058027878475578,0.09471888742214599,0.10805403838475985,HL-60KW_SC575_sgControl1
94,4.0,HL-60KW_SC575_sgControl1,2.0,20220920.0,2.0,,0.009836311050076091,0.14531314626243683,0.15652151353966748,HL-60KW_SC575_sgControl1
