,cell,frame,x,y,z,celltype_x,position,acqtime,analysis_date,aqctime_sec,celltype_y,concentration,date,magnification,material,media,misc,scope,trial
45,16.0,1.0,168.78427142325125,387.83629335696213,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
46,29.0,1.0,200.76751861232637,650.2527329144874,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
47,24.0,1.0,199.23967080252328,567.6233446129423,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
48,5.0,1.0,542.020552766177,46.120157039400624,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
49,14.0,1.0,127.14837441190929,301.3973737799312,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
50,18.0,1.0,137.25229025144668,517.0684781482632,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
51,23.0,1.0,154.245021817618,557.870954880723,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
52,19.0,1.0,556.9728505697285,505.91891305918915,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
53,4.0,1.0,515.1169464772564,42.53838427320993,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
54,3.0,1.0,428.5873152532644,7.4472664657770125,0.0,HL-60KW_SC575_sgControl1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgControl1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
