,cell,frame,x,y,celltype,position,aqctime
79,0.0,1.0,395.39091840218504,7.021736656424262,sgCtrl1,0,30sec
80,7.0,2.0,588.346047719526,108.1831953687172,sgCtrl1,0,30sec
81,20.0,2.0,502.64494534559833,410.91449570488965,sgCtrl1,0,30sec
82,3.0,2.0,426.19684021634106,69.21406969594298,sgCtrl1,0,30sec
83,22.0,2.0,672.8876427465756,439.8668185402611,sgCtrl1,0,30sec
84,16.0,2.0,384.10247804441457,281.7736010889225,sgCtrl1,0,30sec
85,25.0,2.0,387.46874687468744,466.5866586658666,sgCtrl1,0,30sec
86,28.0,2.0,668.4412703565439,493.397536474959,sgCtrl1,0,30sec
87,14.0,2.0,27.005162054667004,215.80773461961581,sgCtrl1,0,30sec
88,35.0,2.0,220.676216557826,580.6544484235658,sgCtrl1,0,30sec
89,12.0,2.0,355.608472239629,198.89710490036347,sgCtrl1,0,30sec
90,9.0,2.0,53.17641198082072,120.47076405753782,sgCtrl1,0,30sec
91,21.0,2.0,547.9322233899368,447.91562955178205,sgCtrl1,0,30sec
92,10.0,2.0,651.4885161985586,130.23169663905165,sgCtrl1,0,30sec
93,32.0,2.0,651.1445825433607,513.4154904852187,sgCtrl1,0,30sec
94,24.0,2.0,68.89133357780223,449.82276005378316,sgCtrl1,0,30sec
95,1.0,2.0,470.3031039300249,3.571645508109093,sgCtrl1,0,30sec
96,31.0,2.0,73.5464591235243,514.9729898362971,sgCtrl1,0,30sec
97,34.0,2.0,433.7316490269717,560.0351168121739,sgCtrl1,0,30sec
98,39.0,2.0,579.4130764427795,647.5024529479975,sgCtrl1,0,30sec
99,8.0,2.0,135.9049766362775,118.55700421527301,sgCtrl1,0,30sec
100,13.0,2.0,170.23140910582288,198.116302858356,sgCtrl1,0,30sec
101,19.0,2.0,63.56469843875579,375.9058807435148,sgCtrl1,0,30sec
102,29.0,2.0,338.443521771532,509.97125519003515,sgCtrl1,0,30sec
103,27.0,2.0,374.34427653291647,482.62636789994787,sgCtrl1,0,30sec
104,33.0,2.0,292.91559292915593,531.000497310005,sgCtrl1,0,30sec
105,37.0,2.0,348.7710796396095,593.2238793499603,sgCtrl1,0,30sec
106,0.0,2.0,402.77140296811143,7.06401766004415,sgCtrl1,0,30sec
107,38.0,2.0,176.75134029240027,612.0424712154473,sgCtrl1,0,30sec
108,30.0,2.0,597.6861422405976,499.3254270481993,sgCtrl1,0,30sec
109,26.0,2.0,170.81297649415598,462.4727974980904,sgCtrl1,0,30sec
110,5.0,2.0,398.950664297199,71.19573495811119,sgCtrl1,0,30sec
111,17.0,2.0,134.40241460043438,337.0426786268371,sgCtrl1,0,30sec
112,15.0,2.0,360.9819408907183,222.2939147847369,sgCtrl1,0,30sec
113,23.0,2.0,517.4305723255252,452.174193029059,sgCtrl1,0,30sec
114,36.0,2.0,338.6791804180418,570.8195819581958,sgCtrl1,0,30sec
115,6.0,2.0,476.25860851981156,89.9215933154009,sgCtrl1,0,30sec
116,4.0,2.0,218.4150557912934,63.06773534496307,sgCtrl1,0,30sec
117,11.0,2.0,220.95085184194096,167.2107751315672,sgCtrl1,0,30sec
118,18.0,2.0,221.79375832320073,345.40752320846116,sgCtrl1,0,30sec
119,2.0,2.0,inf,inf,sgCtrl1,0,30sec
120,40.0,2.0,165.73257325732573,666.4266426642664,sgCtrl1,0,30sec
121,7.0,3.0,588.5579578366,108.64686468646865,sgCtrl1,0,30sec
122,3.0,3.0,425.8625862586258,69.67268155386967,sgCtrl1,0,30sec
123,20.0,3.0,502.04782773359307,411.2048909809013,sgCtrl1,0,30sec
124,34.0,3.0,432.982487437933,559.93815597776,sgCtrl1,0,30sec
125,0.0,3.0,403.8141538704769,6.794332127823561,sgCtrl1,0,30sec
126,28.0,3.0,667.1644213601687,494.05038864542195,sgCtrl1,0,30sec
127,9.0,3.0,51.4480661549301,120.65487447621167,sgCtrl1,0,30sec
128,8.0,3.0,137.1463657993706,119.83421597973751,sgCtrl1,0,30sec
129,1.0,3.0,468.4468446844685,4.168416841684168,sgCtrl1,0,30sec
130,16.0,3.0,382.0982098209821,282.14021402140213,sgCtrl1,0,30sec
131,26.0,3.0,169.38976766202518,464.38667771159584,sgCtrl1,0,30sec
132,25.0,3.0,388.4303037045277,464.3898097674936,sgCtrl1,0,30sec
133,14.0,3.0,28.659830268741157,217.97795851013674,sgCtrl1,0,30sec
134,31.0,3.0,70.81616269735082,516.5355454464366,sgCtrl1,0,30sec
135,13.0,3.0,172.3571460285042,201.41189006793056,sgCtrl1,0,30sec
136,37.0,3.0,345.23990860624525,596.3007289739963,sgCtrl1,0,30sec
137,19.0,3.0,60.44681391216045,379.9663620208175,sgCtrl1,0,30sec
138,32.0,3.0,647.8468136668739,509.2520846287527,sgCtrl1,0,30sec
139,24.0,3.0,73.22474182902161,446.08751197700417,sgCtrl1,0,30sec
140,36.0,3.0,337.78610293461776,564.6026224244047,sgCtrl1,0,30sec
141,23.0,3.0,523.3024941838446,455.0695233457772,sgCtrl1,0,30sec
142,27.0,3.0,367.76237623762376,484.42097543087647,sgCtrl1,0,30sec
143,30.0,3.0,597.6498098240318,491.99484970918616,sgCtrl1,0,30sec
144,39.0,3.0,586.3047529242721,650.1246042971644,sgCtrl1,0,30sec
145,10.0,3.0,658.1746636202082,127.08809342472709,sgCtrl1,0,30sec
146,38.0,3.0,184.25756738764005,613.2353149478038,sgCtrl1,0,30sec
147,35.0,3.0,213.01650165016503,582.7884121745508,sgCtrl1,0,30sec
148,40.0,3.0,169.6147142804168,658.512255719954,sgCtrl1,0,30sec
149,6.0,3.0,485.0895803866101,89.43894389438944,sgCtrl1,0,30sec
150,5.0,3.0,408.0651815181518,71.09890676567657,sgCtrl1,0,30sec
151,29.0,3.0,333.64177539249255,518.1333086579687,sgCtrl1,0,30sec
152,4.0,3.0,213.8796200061995,71.6809802527214,sgCtrl1,0,30sec
153,21.0,3.0,540.4845417277154,440.198907783155,sgCtrl1,0,30sec
154,12.0,3.0,361.1326350026307,208.09489644616633,sgCtrl1,0,30sec
155,33.0,3.0,303.61898258791393,533.9554645119684,sgCtrl1,0,30sec
156,17.0,3.0,140.3149010553229,346.46160268200737,sgCtrl1,0,30sec
157,11.0,3.0,229.4733821208208,179.2473812598651,sgCtrl1,0,30sec
158,18.0,3.0,235.8783158650593,339.9588494414295,sgCtrl1,0,30sec
159,2.0,3.0,inf,inf,sgCtrl1,0,30sec
160,15.0,3.0,inf,inf,sgCtrl1,0,30sec
161,22.0,3.0,inf,inf,sgCtrl1,0,30sec
162,20.0,4.0,502.1925954971735,411.71562700824535,sgCtrl1,0,30sec
163,14.0,4.0,28.740101732945572,218.553736561775,sgCtrl1,0,30sec
164,7.0,4.0,588.2704866231304,109.20300540692368,sgCtrl1,0,30sec
165,25.0,4.0,388.5234610417564,463.65045200172193,sgCtrl1,0,30sec
166,16.0,4.0,381.6577811627316,281.3150545823813,sgCtrl1,0,30sec
167,31.0,4.0,71.22572722388519,517.6114820784404,sgCtrl1,0,30sec
168,4.0,4.0,214.83247801219915,70.29530178148704,sgCtrl1,0,30sec
169,12.0,4.0,359.1231802225315,207.26772942546245,sgCtrl1,0,30sec
170,35.0,4.0,215.4449655491865,582.4271900874297,sgCtrl1,0,30sec
171,13.0,4.0,171.6060681698422,204.39859111961616,sgCtrl1,0,30sec
172,9.0,4.0,49.62790396686727,123.35145279233805,sgCtrl1,0,30sec
173,32.0,4.0,646.2168439066129,506.3439677301063,sgCtrl1,0,30sec
174,34.0,4.0,429.3789378937894,558.7782778277827,sgCtrl1,0,30sec
175,23.0,4.0,526.1013057827522,457.7581671210599,sgCtrl1,0,30sec
176,39.0,4.0,590.3536067892503,650.8486562942009,sgCtrl1,0,30sec
177,28.0,4.0,670.6382502657045,496.30251160709287,sgCtrl1,0,30sec
178,0.0,4.0,408.5881921525486,7.216721672167217,sgCtrl1,0,30sec
179,1.0,4.0,473.0002480016788,2.6517102577309757,sgCtrl1,0,30sec
180,10.0,4.0,653.4154926066625,125.53219068130379,sgCtrl1,0,30sec
181,8.0,4.0,142.19334976975958,120.00417433047653,sgCtrl1,0,30sec
182,24.0,4.0,78.44725649035492,446.2081502267874,sgCtrl1,0,30sec
183,29.0,4.0,327.8147486879835,518.9489440747353,sgCtrl1,0,30sec
184,27.0,4.0,360.953595359536,485.90609060906087,sgCtrl1,0,30sec
185,3.0,4.0,418.90414847936404,70.10539763653784,sgCtrl1,0,30sec
186,26.0,4.0,175.1906225105269,468.40477151163395,sgCtrl1,0,30sec
187,36.0,4.0,336.19052046049677,557.6845008444507,sgCtrl1,0,30sec
188,17.0,4.0,146.85182803994687,349.26278342119923,sgCtrl1,0,30sec
189,38.0,4.0,179.65352955529016,619.1265040900977,sgCtrl1,0,30sec
190,37.0,4.0,350.0273794195563,603.7946395536414,sgCtrl1,0,30sec
191,19.0,4.0,56.738917134956736,388.4815508577885,sgCtrl1,0,30sec
192,33.0,4.0,312.06493622335205,539.97680849166,sgCtrl1,0,30sec
193,11.0,4.0,229.2489566416959,189.69738243665634,sgCtrl1,0,30sec
194,40.0,4.0,172.1490595661508,647.8387644589701,sgCtrl1,0,30sec
195,21.0,4.0,529.9699087555814,435.1339545719278,sgCtrl1,0,30sec
196,30.0,4.0,585.9823663525773,489.48199167742865,sgCtrl1,0,30sec
197,6.0,4.0,482.0469143688562,103.44582845381312,sgCtrl1,0,30sec
198,18.0,4.0,251.5262314613204,340.96654478725884,sgCtrl1,0,30sec
199,2.0,4.0,inf,inf,sgCtrl1,0,30sec
200,5.0,4.0,inf,inf,sgCtrl1,0,30sec
201,15.0,4.0,inf,inf,sgCtrl1,0,30sec
202,22.0,4.0,inf,inf,sgCtrl1,0,30sec
203,41.0,4.0,673.1873187318732,430.2230223022302,sgCtrl1,0,30sec
204,39.0,5.0,590.3850385038503,650.3762376237624,sgCtrl1,0,30sec
205,7.0,5.0,588.43300330033,108.44092409240925,sgCtrl1,0,30sec
206,20.0,5.0,501.98147227850194,410.9229455764109,sgCtrl1,0,30sec
207,31.0,5.0,70.0746161572679,518.0944181374659,sgCtrl1,0,30sec
208,34.0,5.0,430.6317063867191,558.3793555234921,sgCtrl1,0,30sec
209,9.0,5.0,49.759827467895306,121.55671012645819,sgCtrl1,0,30sec
210,32.0,5.0,648.8520591189554,507.3360596929258,sgCtrl1,0,30sec
211,27.0,5.0,357.92731815554436,486.1442076411031,sgCtrl1,0,30sec
212,3.0,5.0,418.0949129395698,73.04239551744222,sgCtrl1,0,30sec
213,37.0,5.0,347.3372337233724,602.3214821482148,sgCtrl1,0,30sec
214,30.0,5.0,585.1147614761476,486.43864386438645,sgCtrl1,0,30sec
215,14.0,5.0,28.418605407338763,221.94475605195987,sgCtrl1,0,30sec
216,18.0,5.0,253.77998939790353,343.5660664512047,sgCtrl1,0,30sec
217,12.0,5.0,355.6427832132325,207.56927763782295,sgCtrl1,0,30sec
218,16.0,5.0,380.0232964472918,277.8129073411543,sgCtrl1,0,30sec
219,10.0,5.0,650.6850154511473,122.60244592098466,sgCtrl1,0,30sec
220,0.0,5.0,412.72002200220027,4.739640630729739,sgCtrl1,0,30sec
221,33.0,5.0,315.9948781763422,543.6058359934354,sgCtrl1,0,30sec
222,35.0,5.0,221.37009281038598,582.6158306438379,sgCtrl1,0,30sec
223,25.0,5.0,382.47043454345436,462.43468096809676,sgCtrl1,0,30sec
224,29.0,5.0,321.54933284739514,519.0427018161939,sgCtrl1,0,30sec
225,26.0,5.0,179.41845908728806,473.4038921133493,sgCtrl1,0,30sec
226,4.0,5.0,212.91555984866778,63.97810512758593,sgCtrl1,0,30sec
227,1.0,5.0,479.14230019493175,5.859533321753228,sgCtrl1,0,30sec
228,8.0,5.0,149.74465867639395,119.83324648254299,sgCtrl1,0,30sec
229,38.0,5.0,175.72423909057574,626.243204030548,sgCtrl1,0,30sec
230,41.0,5.0,665.5901304416155,424.9489234637749,sgCtrl1,0,30sec
231,21.0,5.0,523.5080388772823,441.8142731704363,sgCtrl1,0,30sec
232,11.0,5.0,219.6211401962114,190.56919390569192,sgCtrl1,0,30sec
233,23.0,5.0,516.9485698569857,453.1559405940594,sgCtrl1,0,30sec
234,19.0,5.0,47.99712198708022,394.4535685796068,sgCtrl1,0,30sec
235,6.0,5.0,475.51693944904696,112.1079454884264,sgCtrl1,0,30sec
236,13.0,5.0,178.47193170021225,195.72041711213373,sgCtrl1,0,30sec
237,24.0,5.0,87.99370133091742,451.884208028646,sgCtrl1,0,30sec
238,17.0,5.0,158.827030244008,352.0315966022832,sgCtrl1,0,30sec
239,40.0,5.0,166.20231790620923,636.4072453757003,sgCtrl1,0,30sec
240,36.0,5.0,346.503518276356,546.3104801046143,sgCtrl1,0,30sec
241,2.0,5.0,inf,inf,sgCtrl1,0,30sec
242,5.0,5.0,inf,inf,sgCtrl1,0,30sec
243,15.0,5.0,inf,inf,sgCtrl1,0,30sec
244,22.0,5.0,inf,inf,sgCtrl1,0,30sec
245,28.0,5.0,inf,inf,sgCtrl1,0,30sec
246,42.0,5.0,586.3202427625313,5.931734113008616,sgCtrl1,0,30sec
247,20.0,6.0,501.88972565210184,410.87197522841086,sgCtrl1,0,30sec
248,7.0,6.0,588.6357310429838,108.2826354924649,sgCtrl1,0,30sec
249,27.0,6.0,359.13944335610034,486.6804327491573,sgCtrl1,0,30sec
250,34.0,6.0,432.09806694955205,558.3246896118183,sgCtrl1,0,30sec
251,32.0,6.0,650.0611858938703,508.20261801461044,sgCtrl1,0,30sec
252,23.0,6.0,517.9812363258798,454.5259020284051,sgCtrl1,0,30sec
253,37.0,6.0,345.6714902259457,603.2435822767796,sgCtrl1,0,30sec
254,21.0,6.0,524.9811823287591,443.42539517109606,sgCtrl1,0,30sec
255,35.0,6.0,223.5565492033074,581.4081408140814,sgCtrl1,0,30sec
256,9.0,6.0,52.1377561484962,122.53733847961067,sgCtrl1,0,30sec
257,3.0,6.0,419.28312234208494,75.7121980854802,sgCtrl1,0,30sec
258,17.0,6.0,161.8705730222145,353.03495261806887,sgCtrl1,0,30sec
259,39.0,6.0,587.1708975408819,650.9441921635772,sgCtrl1,0,30sec
260,33.0,6.0,315.9136603315504,547.2743826106748,sgCtrl1,0,30sec
261,11.0,6.0,216.7159573100167,187.1801465860872,sgCtrl1,0,30sec
262,30.0,6.0,587.5609496433514,491.22963909294157,sgCtrl1,0,30sec
263,8.0,6.0,153.94770246255393,116.42866209697893,sgCtrl1,0,30sec
264,14.0,6.0,26.382638263826383,227.3994066073274,sgCtrl1,0,30sec
265,38.0,6.0,170.66016632058341,629.2896766880335,sgCtrl1,0,30sec
266,16.0,6.0,379.53512089406365,271.46560149577186,sgCtrl1,0,30sec
267,41.0,6.0,660.6420642064206,420.48604860486046,sgCtrl1,0,30sec
268,18.0,6.0,246.9520103761349,342.6487395821294,sgCtrl1,0,30sec
269,19.0,6.0,41.1547950911596,392.8642378800987,sgCtrl1,0,30sec
270,13.0,6.0,185.4877154382105,193.62241779733532,sgCtrl1,0,30sec
271,24.0,6.0,81.25528342307915,456.184355277633,sgCtrl1,0,30sec
272,29.0,6.0,316.7237284476111,526.541439190648,sgCtrl1,0,30sec
273,6.0,6.0,479.65403436895417,120.68282690337999,sgCtrl1,0,30sec
274,26.0,6.0,184.9765648833791,481.17147849238705,sgCtrl1,0,30sec
275,10.0,6.0,645.8238131505458,130.8889130671309,sgCtrl1,0,30sec
276,25.0,6.0,372.14716545546185,461.7893316425239,sgCtrl1,0,30sec
277,4.0,6.0,211.8540089303048,52.92952824694234,sgCtrl1,0,30sec
278,0.0,6.0,415.11712146824436,16.00257586734283,sgCtrl1,0,30sec
279,31.0,6.0,83.00600551858464,516.3663907374345,sgCtrl1,0,30sec
280,36.0,6.0,358.6541987532086,540.1081774844151,sgCtrl1,0,30sec
281,42.0,6.0,572.8316831683169,8.2992299229923,sgCtrl1,0,30sec
282,12.0,6.0,360.21738926029354,194.6009985613946,sgCtrl1,0,30sec
283,1.0,6.0,inf,inf,sgCtrl1,0,30sec
284,2.0,6.0,inf,inf,sgCtrl1,0,30sec
285,5.0,6.0,inf,inf,sgCtrl1,0,30sec
286,15.0,6.0,inf,inf,sgCtrl1,0,30sec
287,22.0,6.0,inf,inf,sgCtrl1,0,30sec
288,28.0,6.0,inf,inf,sgCtrl1,0,30sec
289,40.0,6.0,inf,inf,sgCtrl1,0,30sec
290,7.0,7.0,588.329225935694,108.94836208511681,sgCtrl1,0,30sec
291,9.0,7.0,52.927514973719596,122.01985630661831,sgCtrl1,0,30sec
292,12.0,7.0,360.72112211221116,195.44059405940592,sgCtrl1,0,30sec
293,20.0,7.0,502.990099009901,411.1991199119912,sgCtrl1,0,30sec
294,33.0,7.0,316.4519677774229,548.3196706767451,sgCtrl1,0,30sec
295,10.0,7.0,644.5244524452445,130.03871815753004,sgCtrl1,0,30sec
296,23.0,7.0,519.596194913609,454.13576651782824,sgCtrl1,0,30sec
297,39.0,7.0,585.4872904508994,650.8294538063078,sgCtrl1,0,30sec
298,37.0,7.0,345.4387746466954,604.9208767030549,sgCtrl1,0,30sec
299,14.0,7.0,26.53689097723332,229.11226715891928,sgCtrl1,0,30sec
300,27.0,7.0,360.84478013018696,487.0373993921131,sgCtrl1,0,30sec
301,38.0,7.0,168.31401690275638,631.7549452173363,sgCtrl1,0,30sec
302,34.0,7.0,434.0993508944991,561.4190201307954,sgCtrl1,0,30sec
303,3.0,7.0,423.2100133090232,75.95682645187595,sgCtrl1,0,30sec
304,18.0,7.0,246.13933920864616,346.8828201501469,sgCtrl1,0,30sec
305,32.0,7.0,647.5011786892975,504.6339327810332,sgCtrl1,0,30sec
306,16.0,7.0,374.9686236229257,271.96113977594945,sgCtrl1,0,30sec
307,17.0,7.0,166.32046878157203,354.38809187041153,sgCtrl1,0,30sec
308,41.0,7.0,666.012601260126,421.5211521152115,sgCtrl1,0,30sec
309,25.0,7.0,366.6975686332678,458.913981285769,sgCtrl1,0,30sec
310,6.0,7.0,481.9904744965514,126.66943341040691,sgCtrl1,0,30sec
311,26.0,7.0,187.81165245237395,486.9435458397325,sgCtrl1,0,30sec
312,31.0,7.0,89.96666164078337,518.0445963378064,sgCtrl1,0,30sec
313,4.0,7.0,218.25276645311587,48.476024072995536,sgCtrl1,0,30sec
314,35.0,7.0,215.57988397958738,582.0619066311917,sgCtrl1,0,30sec
315,30.0,7.0,593.7704369515293,496.6251463856063,sgCtrl1,0,30sec
316,24.0,7.0,74.08926178721414,461.4796629526713,sgCtrl1,0,30sec
317,13.0,7.0,193.3908775492934,198.90553157879893,sgCtrl1,0,30sec
318,0.0,7.0,421.2907957462413,23.259992665933257,sgCtrl1,0,30sec
319,19.0,7.0,33.31482680978378,387.341537892107,sgCtrl1,0,30sec
320,8.0,7.0,159.06870687068707,107.39153915391539,sgCtrl1,0,30sec
321,42.0,7.0,574.6247205365697,19.982966038539338,sgCtrl1,0,30sec
322,21.0,7.0,535.7324662355534,438.17665899431273,sgCtrl1,0,30sec
323,29.0,7.0,309.2643992432716,536.6170926716102,sgCtrl1,0,30sec
324,11.0,7.0,219.9928816411053,175.03720960331327,sgCtrl1,0,30sec
325,36.0,7.0,372.8563422379974,539.7129335575067,sgCtrl1,0,30sec
326,1.0,7.0,inf,inf,sgCtrl1,0,30sec
327,2.0,7.0,inf,inf,sgCtrl1,0,30sec
328,5.0,7.0,inf,inf,sgCtrl1,0,30sec
329,15.0,7.0,inf,inf,sgCtrl1,0,30sec
330,22.0,7.0,inf,inf,sgCtrl1,0,30sec
331,28.0,7.0,inf,inf,sgCtrl1,0,30sec
332,40.0,7.0,inf,inf,sgCtrl1,0,30sec
333,7.0,8.0,588.4861289476228,108.80870513829625,sgCtrl1,0,30sec
334,9.0,8.0,52.775428296598506,121.8534918818515,sgCtrl1,0,30sec
335,25.0,8.0,366.31364629000217,458.3058305830583,sgCtrl1,0,30sec
336,20.0,8.0,502.33214192788574,410.7883817427386,sgCtrl1,0,30sec
337,29.0,8.0,308.2132857835547,536.3239641499695,sgCtrl1,0,30sec
338,10.0,8.0,645.7393756996845,130.97512394411248,sgCtrl1,0,30sec
339,27.0,8.0,362.4789837474313,487.2688212217448,sgCtrl1,0,30sec
340,14.0,8.0,28.323118026088324,229.77526324060977,sgCtrl1,0,30sec
341,34.0,8.0,431.4127447987089,560.5152585743156,sgCtrl1,0,30sec
342,31.0,8.0,86.9036903690369,518.7518751875187,sgCtrl1,0,30sec
343,4.0,8.0,215.07590759075904,49.86578657865787,sgCtrl1,0,30sec
344,23.0,8.0,523.3706548224916,454.9705437833503,sgCtrl1,0,30sec
345,6.0,8.0,483.02482422155254,122.6383507916009,sgCtrl1,0,30sec
346,35.0,8.0,211.80718968757864,580.132901182495,sgCtrl1,0,30sec
347,19.0,8.0,28.973089616653972,385.65943132774817,sgCtrl1,0,30sec
348,37.0,8.0,349.8701349424883,603.3393871931572,sgCtrl1,0,30sec
349,21.0,8.0,540.4643028405404,438.15689261233814,sgCtrl1,0,30sec
350,12.0,8.0,364.4828312618496,198.60964819886246,sgCtrl1,0,30sec
351,16.0,8.0,380.66137739601777,273.4596638471794,sgCtrl1,0,30sec
352,33.0,8.0,321.2465508845967,544.8033327922956,sgCtrl1,0,30sec
353,13.0,8.0,197.0939951137971,192.48782021059247,sgCtrl1,0,30sec
354,3.0,8.0,430.7134574461307,78.22929011047823,sgCtrl1,0,30sec
