,cell,frame,x,y,z,celltype_x,position,acqtime,analysis_date,aqctime_sec,celltype_y,concentration,date,magnification,material,media,misc,scope,trial
59,6.0,4.0,555.8224572457245,414.0995349534954,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
60,0.0,4.0,10.42638746633284,19.079321725275975,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
61,7.0,4.0,300.2572316055135,462.40293146961756,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
62,9.0,4.0,101.64488448844884,516.026402640264,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
63,11.0,4.0,576.9456432822769,622.8033059716228,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
64,2.0,4.0,6.302983239500421,146.35345887529928,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
65,8.0,5.0,378.730584922899,467.87865227200683,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
66,9.0,5.0,101.44481114778145,515.6900134457891,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
67,10.0,5.0,50.946266501650165,577.0652846534654,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
68,3.0,5.0,511.62830568771165,190.8190819081908,0.0,HL-60KW_SC575_sgLAMTOR1,0,30sec,20220222.0,30sec,HL-60KW_SC575_sgLAMTOR1,NA,20220215.0,20xAir,NA,L-15_10%FBS,10ug/ml fibronectin,Rio_NikonTi,1.0
