,cell,frame,x,y,celltype,position,aqctime
26278,1.0,0.0,310.7150715071507,55.96159615961596,sgTLN1,3,30sec
26279,2.0,0.0,425.5323856407987,95.20069325368291,sgTLN1,3,30sec
26280,3.0,0.0,147.24186704384724,121.96782178217822,sgTLN1,3,30sec
26281,4.0,0.0,201.61602367133264,152.2855733849247,sgTLN1,3,30sec
26282,5.0,0.0,476.8918997162874,153.37617972323548,sgTLN1,3,30sec
26283,6.0,0.0,355.86448440762445,153.66606048359938,sgTLN1,3,30sec
26284,7.0,0.0,10.58114507102884,155.537379824939,sgTLN1,3,30sec
26285,8.0,0.0,364.3257348990713,164.58477243073145,sgTLN1,3,30sec
26286,9.0,0.0,463.33788551268924,165.5798338454535,sgTLN1,3,30sec
26287,10.0,0.0,404.0100784271976,173.01181731076335,sgTLN1,3,30sec
26288,11.0,0.0,86.27741278800778,197.7514573887295,sgTLN1,3,30sec
26289,12.0,0.0,212.76554839950015,218.28639174597072,sgTLN1,3,30sec
26290,13.0,0.0,33.22969978157236,226.04869182570428,sgTLN1,3,30sec
26291,14.0,0.0,599.8696865394694,238.50479468547715,sgTLN1,3,30sec
26292,15.0,0.0,262.8140365056914,246.8310096315754,sgTLN1,3,30sec
26293,16.0,0.0,147.90119636963695,265.16604785478546,sgTLN1,3,30sec
26294,17.0,0.0,80.44636146782995,284.02770970166324,sgTLN1,3,30sec
26295,18.0,0.0,100.42004200420041,297.75644231089774,sgTLN1,3,30sec
26296,19.0,0.0,413.91591333046347,311.87831826660926,sgTLN1,3,30sec
26297,20.0,0.0,633.2688890190794,313.09000722557465,sgTLN1,3,30sec
26298,21.0,0.0,614.8165778116273,321.77900482355926,sgTLN1,3,30sec
26299,22.0,0.0,490.23610053313024,390.2682575949903,sgTLN1,3,30sec
26300,23.0,0.0,367.7812043499432,405.32922144673483,sgTLN1,3,30sec
26301,24.0,0.0,68.89755177608353,424.26835017996575,sgTLN1,3,30sec
26302,25.0,0.0,525.5414843809962,431.5327346688157,sgTLN1,3,30sec
26303,26.0,0.0,313.68687553686874,438.4031827840318,sgTLN1,3,30sec
26304,27.0,0.0,142.66540939808266,453.3364765047933,sgTLN1,3,30sec
26305,28.0,0.0,311.35619891103033,516.0574285276629,sgTLN1,3,30sec
26306,29.0,0.0,618.9841294886461,529.380826528868,sgTLN1,3,30sec
26307,30.0,0.0,255.32891635028165,535.3706047296458,sgTLN1,3,30sec
26308,31.0,0.0,577.9721469904838,538.0100341872752,sgTLN1,3,30sec
26309,32.0,0.0,489.9661917411253,539.3342992835869,sgTLN1,3,30sec
26310,33.0,0.0,547.7478303385894,550.8434176751009,sgTLN1,3,30sec
26311,34.0,0.0,465.1314905246181,562.1940474590446,sgTLN1,3,30sec
26312,35.0,0.0,157.61651309639635,576.1155306282074,sgTLN1,3,30sec
26313,36.0,0.0,295.8240934503545,578.8383254729258,sgTLN1,3,30sec
26314,37.0,0.0,201.45025255213693,589.8505979630221,sgTLN1,3,30sec
26315,38.0,0.0,449.9886195516103,608.5211107317629,sgTLN1,3,30sec
26316,39.0,0.0,362.2532841519446,624.153885976833,sgTLN1,3,30sec
26317,40.0,0.0,547.1201958905568,673.9486851910997,sgTLN1,3,30sec
26318,23.0,1.0,367.86988115851943,405.6771596442155,sgTLN1,3,30sec
26319,19.0,1.0,414.0417134496955,312.50042530026195,sgTLN1,3,30sec
26320,0.0,1.0,577.3321209671988,23.47612312251633,sgTLN1,3,30sec
26321,35.0,1.0,157.02268099150342,575.2601643143038,sgTLN1,3,30sec
26322,16.0,1.0,146.73974540311173,264.3257897218293,sgTLN1,3,30sec
26323,21.0,1.0,613.8835112561536,322.9050279329609,sgTLN1,3,30sec
26324,33.0,1.0,549.1979048651134,551.542616948262,sgTLN1,3,30sec
26325,31.0,1.0,579.5954824840283,537.4844823931934,sgTLN1,3,30sec
26326,7.0,1.0,12.09120912091209,154.69880321365468,sgTLN1,3,30sec
26327,11.0,1.0,88.1464242041734,197.8409793170552,sgTLN1,3,30sec
26328,15.0,1.0,261.5503174682951,245.16258732472232,sgTLN1,3,30sec
26329,8.0,1.0,362.99265410412005,162.89470882572127,sgTLN1,3,30sec
26330,9.0,1.0,464.904222381001,163.8800993501412,sgTLN1,3,30sec
26331,20.0,1.0,631.8924575384368,311.1285518795782,sgTLN1,3,30sec
26332,36.0,1.0,296.81328788616565,581.0663853270573,sgTLN1,3,30sec
26333,40.0,1.0,549.5660677178829,673.3814122152957,sgTLN1,3,30sec
26334,17.0,1.0,78.17067421027816,285.34384050649965,sgTLN1,3,30sec
26335,29.0,1.0,616.3351197505071,529.4970781481818,sgTLN1,3,30sec
26336,18.0,1.0,100.21662959247466,300.4666986522441,sgTLN1,3,30sec
26337,13.0,1.0,30.93153245960434,224.43770388599555,sgTLN1,3,30sec
26338,28.0,1.0,309.3891021755237,518.1955950697111,sgTLN1,3,30sec
26339,32.0,1.0,488.88237936219656,542.9335832991583,sgTLN1,3,30sec
26340,30.0,1.0,253.31795315453877,531.9074625909193,sgTLN1,3,30sec
26341,3.0,1.0,145.09652082526688,125.78866825230008,sgTLN1,3,30sec
26342,26.0,1.0,317.6315278586682,440.95515433896327,sgTLN1,3,30sec
26343,24.0,1.0,66.99146105086699,419.48766305201946,sgTLN1,3,30sec
26344,14.0,1.0,598.0625121335663,243.32750922151038,sgTLN1,3,30sec
26345,34.0,1.0,469.5683429729111,565.016501650165,sgTLN1,3,30sec
26346,25.0,1.0,530.4530453045304,433.4656995111276,sgTLN1,3,30sec
26347,22.0,1.0,487.2436681870434,385.4859643267698,sgTLN1,3,30sec
26348,4.0,1.0,195.97556770602435,154.9480321166445,sgTLN1,3,30sec
26349,39.0,1.0,361.50133881312655,630.3536957469332,sgTLN1,3,30sec
26350,10.0,1.0,399.384432825305,177.80620758705084,sgTLN1,3,30sec
26351,5.0,1.0,479.8617004557599,159.66682382523965,sgTLN1,3,30sec
26352,2.0,1.0,422.678871660751,101.57128920439213,sgTLN1,3,30sec
26353,27.0,1.0,150.97433310210002,455.2311282083623,sgTLN1,3,30sec
26354,1.0,1.0,316.7583425009168,62.14656553374636,sgTLN1,3,30sec
26355,12.0,1.0,204.22442244224422,224.12241224122414,sgTLN1,3,30sec
26356,37.0,1.0,191.96712124042594,594.7169811320755,sgTLN1,3,30sec
26357,38.0,1.0,435.6985698569857,610.2148450139132,sgTLN1,3,30sec
26358,6.0,1.0,inf,inf,sgTLN1,3,30sec
26359,5.0,2.0,479.3937877542267,160.02430567966545,sgTLN1,3,30sec
26360,9.0,2.0,464.4328839663627,164.35270645708638,sgTLN1,3,30sec
26361,18.0,2.0,100.44962684421752,301.1533906003841,sgTLN1,3,30sec
26362,25.0,2.0,529.8369167460679,434.15220183106175,sgTLN1,3,30sec
26363,23.0,2.0,366.9378819070026,405.8926684747683,sgTLN1,3,30sec
26364,19.0,2.0,413.50743770029175,313.39025206868513,sgTLN1,3,30sec
26365,10.0,2.0,398.4866054172985,178.72327773317872,sgTLN1,3,30sec
26366,21.0,2.0,612.5616422646126,323.4323432343234,sgTLN1,3,30sec
26367,17.0,2.0,79.69348659003832,285.72259524803053,sgTLN1,3,30sec
26368,27.0,2.0,152.5932303375265,454.4921158782545,sgTLN1,3,30sec
26369,31.0,2.0,577.7786240162478,537.6669205382076,sgTLN1,3,30sec
26370,7.0,2.0,13.22219178439583,153.1796657926662,sgTLN1,3,30sec
26371,8.0,2.0,361.1902653680002,164.00762027422255,sgTLN1,3,30sec
26372,16.0,2.0,148.8786030305817,263.99166232412716,sgTLN1,3,30sec
26373,29.0,2.0,615.8767876787679,531.8525852585259,sgTLN1,3,30sec
26374,4.0,2.0,197.09182682974182,157.0840613473112,sgTLN1,3,30sec
26375,34.0,2.0,472.0964953638221,566.0563675415161,sgTLN1,3,30sec
26376,2.0,2.0,421.29598325686226,103.9587861225147,sgTLN1,3,30sec
26377,33.0,2.0,548.6852685268527,554.4146414641465,sgTLN1,3,30sec
26378,3.0,2.0,147.9160012775471,126.78324284041307,sgTLN1,3,30sec
26379,40.0,2.0,546.9246924692469,671.895761004672,sgTLN1,3,30sec
26380,30.0,2.0,252.33976029181864,535.0448729083435,sgTLN1,3,30sec
26381,0.0,2.0,576.2114306668763,26.82434910157682,sgTLN1,3,30sec
26382,24.0,2.0,64.31727918554567,421.93134567694057,sgTLN1,3,30sec
26383,13.0,2.0,31.323980454582564,220.82589884430138,sgTLN1,3,30sec
26384,28.0,2.0,313.3769828595763,518.5137868625571,sgTLN1,3,30sec
26385,35.0,2.0,157.3890722405574,570.4544964300352,sgTLN1,3,30sec
26386,11.0,2.0,85.95167209028595,193.5101202427935,sgTLN1,3,30sec
26387,37.0,2.0,193.30448014861364,589.0832196992154,sgTLN1,3,30sec
26388,36.0,2.0,290.6032839308776,580.5588012217371,sgTLN1,3,30sec
26389,22.0,2.0,493.57788237840174,386.0331115078721,sgTLN1,3,30sec
26390,12.0,2.0,197.91526663978615,228.43958604005198,sgTLN1,3,30sec
