,gene,log2fold_diff_mean,exp,pvalue
157,ACOT12,0.001483196918595368,differentiation,0.4804461897055365
158,ACOT13,0.07510643204847643,differentiation,0.5608320225819265
159,ACOT2,-0.09770881357470464,differentiation,0.01619286669142022
160,ACOT4,0.04869739128395726,differentiation,0.9083075122148008
161,ACOT6,0.11618533140477512,differentiation,0.19419051916832136
162,ACOT7,0.0568487973219848,differentiation,0.7932662493540571
163,ACOT8,0.060569876023530665,differentiation,0.7445883500534802
164,ACOT9,0.09330593966279647,differentiation,0.3707241396079109
165,ACOX1,0.19220592166412923,differentiation,0.008223958037040846
166,ACOX2,0.02674886213899416,differentiation,0.7928210545840171
167,ACOX3,-0.14018964528920766,differentiation,0.0021052018949051774
168,ACOXL,-0.017282131849932904,differentiation,0.30114044967100817
169,ACP1,0.05230586870922856,differentiation,0.8559204661778042
170,ACP2,0.03032378392881523,differentiation,0.8383046668353069
171,ACP5,0.06926355049701059,differentiation,0.6337380586486299
172,ACP6,0.16194321918593516,differentiation,0.03731804837766974
173,ACPP,0.3235263008529429,differentiation,4.858083479266112e-07
174,ACPT,-0.24327229426449581,differentiation,0.0022741660383140527
175,ACR,-0.04052423513230067,differentiation,0.15082153349388652
176,ACRBP,-0.03312401572848223,differentiation,0.19034077949601172
177,ACRV1,0.019171686826682497,differentiation,0.6888428137455974
178,ACSBG1,0.03414242369557657,differentiation,0.8906339016789002
179,ACSBG2,0.009120806204915429,differentiation,0.5675522094587954
180,ACSF2,-0.023702320720584504,differentiation,0.25100842882341734
181,ACSF3,0.12386585216454708,differentiation,0.15216450209089483
182,ACSL1,0.0771769530441533,differentiation,0.5375025340977949
183,ACSL3,0.10243885460088359,differentiation,0.2889519068682078
184,ACSL4,-0.3061582678820088,differentiation,3.4298069363618754e-05
185,ACSL5,0.043920404126632596,differentiation,0.972478131215766
186,ACSL6,-0.03157182968384547,differentiation,0.2008953545013957
187,ACSM1,-0.03127798859706247,differentiation,0.20318652383188718
188,ACSM2A,-0.023389358611683165,differentiation,0.25232642687134227
189,ACSM2B,0.060877921274236635,differentiation,0.7392369767777294
190,ACSM3,0.010800846761500024,differentiation,0.5873354913264021
191,ACSM4,0.045767264658705654,differentiation,0.9478526032210357
192,ACSM5,-0.02366884062169557,differentiation,0.25420592220780075
193,ACSM6,0.046084627038971364,differentiation,0.944588651254656
194,ACSS1,0.019798580274541636,differentiation,0.6992017051484366
195,ACSS2,-0.04531097918961424,differentiation,0.12928360903523856
196,ACSS3,-0.07198615376586791,differentiation,0.048805958381090316
197,ACTA1,-0.046777904446645695,differentiation,0.12711593218679001
198,ACTA2,-0.0696247105029823,differentiation,0.055873789711735414
199,ACTB,-0.0273706698592129,differentiation,0.22797343735979875
200,ACTBL2,0.01788443160663637,differentiation,0.6737456392020909
201,ACTC1,-0.0384539273689306,differentiation,0.16011475570471384
202,ACTG1,0.07939135766565893,differentiation,0.5132472892258542
203,ACTG2,0.0045083122231333985,differentiation,0.5139785279511533
204,ACTL10,0.0113620612033623,differentiation,0.5934156742857123
205,ACTL6A,0.09425708927729326,differentiation,0.364463916074859
206,ACTL6B,-0.040046410021741065,differentiation,0.15625345379372355
207,ACTL7A,0.001367335779302865,differentiation,0.4790757243560355
208,ACTL7B,-0.11501630248922919,differentiation,0.016842878260946027
209,ACTL8,0.23121813245360912,differentiation,0.0025871237760483755
210,ACTL9,0.05949995863697007,differentiation,0.7614057719569949
211,ACTN1,-0.07071074597940934,differentiation,0.05840601714446808
212,ACTN2,0.0290903019213051,differentiation,0.822243648529514
213,ACTN3,0.017745923749034935,differentiation,0.6733296900945961
214,ACTN4,0.07636535359448667,differentiation,0.544261294157489
215,ACTR10,-0.06377092614702366,differentiation,0.07000614887625971
216,ACTR1A,-0.1198683253212078,differentiation,0.005880418566642873
217,ACTR1B,-0.044871378833978175,differentiation,0.12995693940546482
218,ACTR2,0.00736009933629353,differentiation,0.547777089171434
219,ACTR3,-0.12554882266692496,differentiation,0.004646854009587622
220,ACTR3B,-0.23991075214576527,differentiation,0.00792227105297842
221,ACTR3C,0.0314903868074974,differentiation,0.8575974765948469
222,ACTR5,0.335071970808631,differentiation,2.0403950612917674e-06
223,ACTR6,-0.46546550598733644,differentiation,2.8176884179743453e-06
224,ACTR8,0.021778018463644837,differentiation,0.7253494650205602
225,ACTRT1,0.0513499824791781,differentiation,0.8694133072331179
226,ACTRT2,0.017335440710902997,differentiation,0.6655992161773792
227,ACTRT3,0.016347651088027198,differentiation,0.655450485465853
228,ACVR1,0.035772333854245664,differentiation,0.9155164222896838
229,ACVR1B,-0.03191048525199023,differentiation,0.19888663414438876
230,ACVR1C,0.05489298270111556,differentiation,0.8201186256540134
231,ACVR2A,0.11249410033177876,differentiation,0.2167032666579189
232,ACVR2B,0.08333723691510557,differentiation,0.4702657842897256
233,ACVRL1,0.17935831513933534,differentiation,0.01770314768345447
234,ACY1,0.031248703965746197,differentiation,0.8518882568900134
235,ACY3,0.06055107728833897,differentiation,0.7474081760281854
236,ACYP1,0.22140693111531395,differentiation,0.001988122083054864
237,ACYP2,0.04801227180607573,differentiation,0.916858224946657
238,ADA,0.08008832186345176,differentiation,0.5076019047379382
239,ADA2,-0.00851678894268247,differentiation,0.3787836029383438
240,ADAD1,0.09181731342601544,differentiation,0.3814126033939834
241,ADAD2,0.12051447581974355,differentiation,0.1687231824683038
242,ADAL,-0.03794063987481156,differentiation,0.16732007079782216
243,ADAM10,0.0020118916927316377,differentiation,0.48468311863114366
244,ADAM11,0.10106922713061979,differentiation,0.30168533231404265
245,ADAM12,-0.013370150724629869,differentiation,0.3334833347575615
246,ADAM15,0.05356228893917864,differentiation,0.8391981655488135
247,ADAM17,0.027915060154217866,differentiation,0.805837511973354
248,ADAM18,0.11867200883169772,differentiation,0.18260476736362838
249,ADAM19,0.12195669080136502,differentiation,0.1625675048917257
250,ADAM2,0.009722113990754663,differentiation,0.571765139452015
251,ADAM20,0.08374716400061964,differentiation,0.46505374084816015
252,ADAM21,0.009484236547936035,differentiation,0.5694037222344133
253,ADAM22,0.03525669520873357,differentiation,0.9075917221949656
254,ADAM23,0.090918516255224,differentiation,0.3968950239573958
255,ADAM28,0.2168963830115476,differentiation,0.004340017457037174
256,ADAM29,-0.0196378955859927,differentiation,0.282488518284053
257,ADAM30,0.11578590699620835,differentiation,0.19621119041068733
258,ADAM32,-0.020181393465238066,differentiation,0.27591951496505895
259,ADAM33,-0.0356733592989918,differentiation,0.17504452069152487
260,ADAM7,-0.010192022477186766,differentiation,0.3610381899286197
261,ADAM8,-0.006321928063833697,differentiation,0.39907688640960376
262,ADAM9,-0.1340181324861243,differentiation,0.003098874289754268
263,ADAMDEC1,0.12708915113782626,differentiation,0.14033312558549016
264,ADAMTS1,0.06805800177911031,differentiation,0.6488940160022355
265,ADAMTS10,0.09783448299389658,differentiation,0.32929537531342534
266,ADAMTS12,0.04288245984954833,differentiation,0.9892886546407401
267,ADAMTS13,0.0028000302807502674,differentiation,0.4914968721958231
268,ADAMTS14,0.03818682351396787,differentiation,0.9519815855317335
269,ADAMTS15,0.10477257482760653,differentiation,0.27150458586077153
270,ADAMTS16,-0.0017261937261954686,differentiation,0.44528493606932174
271,ADAMTS17,0.07961336762241814,differentiation,0.5109902236413871
272,ADAMTS18,0.051112533227132995,differentiation,0.875159642695733
273,ADAMTS19,0.038658846012136705,differentiation,0.9581972118584458
274,ADAMTS2,0.02100963906242913,differentiation,0.7127910277416485
275,ADAMTS20,0.14969483058169594,differentiation,0.06128394579758533
276,ADAMTS3,0.0227924617558154,differentiation,0.7359486372322838
277,ADAMTS4,-0.04397101525388691,differentiation,0.1381859498493241
278,ADAMTS5,-0.04007560374135993,differentiation,0.15231996076223137
279,ADAMTS6,0.003073931302033666,differentiation,0.4958002597034266
280,ADAMTS7,-0.03581719641859014,differentiation,0.17513089741578622
281,ADAMTS8,0.05528466381479433,differentiation,0.8174442506986774
282,ADAMTS9,-0.03201105485524227,differentiation,0.19714423392371516
283,ADAMTSL1,0.06613927242049493,differentiation,0.671898110054926
284,ADAMTSL2,0.020039057640650434,differentiation,0.7016372567199318
285,ADAMTSL3,0.0998820757892925,differentiation,0.30963801496960125
286,ADAMTSL4,0.07123170209586437,differentiation,0.608767509565202
287,ADAMTSL5,0.03408119209839016,differentiation,0.8936965346658992
288,ADAP1,-0.6981305810938886,differentiation,1.943233391706445e-07
289,ADAP2,0.08049420206745621,differentiation,0.49954895123936754
290,ADAR,-0.021825396523935833,differentiation,0.26562397297078943
291,ADARB1,0.0881136252371726,differentiation,0.4191163835999069
292,ADARB2,-0.000527653491044199,differentiation,0.4568749629874765
293,ADAT1,-0.030826844725889733,differentiation,0.20504474076270648
294,ADAT2,-0.07844691943184173,differentiation,0.039371365941016354
295,ADCK1,0.0630044202419805,differentiation,0.7172205310963737
296,ADCK2,0.09434564562702237,differentiation,0.3605876512667526
297,ADCK5,0.06259056246771653,differentiation,0.7208914932966464
298,ADCY1,0.26207985537328643,differentiation,0.005530053586118202
299,ADCY10,0.054793789549637234,differentiation,0.8229136754029743
300,ADCY2,0.2757805341357982,differentiation,0.002065074125366439
301,ADCY4,0.05906310291139557,differentiation,0.7638158671710588
302,ADCY5,0.09857325626184925,differentiation,0.326104197437565
303,ADCY6,0.20365140857257744,differentiation,0.005385477021775242
304,ADCY7,0.05988207013463944,differentiation,0.7527749008477307
305,ADCY8,0.04241850086408467,differentiation,0.9978817298605356
306,ADCY9,0.04492436365261796,differentiation,0.9607992985316103
307,ADCYAP1,-0.03697461785149617,differentiation,0.16873134404854898
308,ADCYAP1R1,0.03448213072094986,differentiation,0.8961903832391456
309,ADD1,0.03861694745376697,differentiation,0.9548299770372968
310,ADD2,3.4299137638330785e-06,differentiation,0.4631778404934763
311,ADD3,0.16809879041998557,differentiation,0.028690480765171465
312,ADGB,0.0005133541181851659,differentiation,0.4677423014072556
313,ADGRA1,0.03700397871760339,differentiation,0.9323628955324044
314,ADGRA2,-0.05335704928887363,differentiation,0.09728496774402602
315,ADGRA3,0.0267088342333034,differentiation,0.7895984934888808
316,ADGRB1,0.18222945329120055,differentiation,0.014261292700064016
317,ADGRB2,-0.013655174289565237,differentiation,0.3321884611869979
318,ADGRB3,0.0726908464589449,differentiation,0.5929158746573654
319,ADGRD1,-0.012401816321112466,differentiation,0.34356113745029027
320,ADGRD2,-0.0744797843305563,differentiation,0.04424004004226727
321,ADGRE1,0.05229065722056476,differentiation,0.8567105848748721
322,ADGRE2,0.09214690683699962,differentiation,0.37776651458112465
323,ADGRE3,0.07927043801564358,differentiation,0.5143062542626646
324,ADGRE5,0.10662731616233988,differentiation,0.25995497819716423
325,ADGRF1,0.08305248471003511,differentiation,0.4727269865419914
326,ADGRF2,0.11653651798284653,differentiation,0.19345403371286463
327,ADGRF3,-0.05228757516096096,differentiation,0.1026563563237114
328,ADGRF4,0.0026504783226463644,differentiation,0.4922783435042979
329,ADGRF5,0.030250910487182498,differentiation,0.8381132583462239
330,ADGRG1,0.10459969507724438,differentiation,0.2730682086094081
331,ADGRG2,0.02364826791109653,differentiation,0.7492444344216784
332,ADGRG3,0.01901078708610283,differentiation,0.6896415798312584
333,ADGRG4,-0.06044209612490093,differentiation,0.07485956859538573
334,ADGRG5,-0.19951115756682958,differentiation,0.0016156042418647384
335,ADGRG6,0.0084507393937514,differentiation,0.5557543537293976
336,ADGRG7,-0.012042334445509431,differentiation,0.34415226904804735
337,ADGRL1,0.1117602390821119,differentiation,0.2221530647049596
338,ADGRL2,0.024700211146370037,differentiation,0.7626571170995843
339,ADGRL3,0.08711828864150707,differentiation,0.4333936108137829
340,ADGRL4,0.21037272823676081,differentiation,0.003217994496665873
341,ADGRV1,-0.031128070958028508,differentiation,0.207102527762854
342,ADH1A,-0.05190008509105013,differentiation,0.10255385076229888
343,ADH1B,0.013364476844631766,differentiation,0.6179843627037352
344,ADH1C,0.031454393710313396,differentiation,0.8550682611738714
345,ADH4,-0.03823935967914737,differentiation,0.16345391080335261
346,ADH5,0.06128362166685817,differentiation,0.7372916058292921
347,ADH6,0.022661945266212336,differentiation,0.7384727030847713
348,ADH7,0.031413587100656566,differentiation,0.8519236237377424
349,ADHFE1,0.04316398027261956,differentiation,0.9839609888123682
350,ADI1,-0.03724840445344829,differentiation,0.16945082621182828
351,ADIG,0.04155139227968623,differentiation,0.9968446261993819
352,ADIPOQ,0.11324170289524377,differentiation,0.21226773927967932
353,ADIPOR1,-0.15983040775006677,differentiation,0.0009130282090932732
354,ADIPOR2,0.0874873553702367,differentiation,0.43253693637304913
355,ADIRF,0.06465320927202783,differentiation,0.6921971260646915
356,ADK,0.17318991156076602,differentiation,0.021387421032460305
357,ADM,0.032999384160559635,differentiation,0.8808590490719385
358,ADM2,0.058236588730586396,differentiation,0.7752247847371065
359,ADM5,-0.0220400456619736,differentiation,0.2639411328535717
360,ADNP,-0.3164295452683896,differentiation,5.829700175119335e-07
361,ADNP2,0.25754958929220084,differentiation,0.00039573948022101756
362,ADO,0.36896442194604456,differentiation,1.1270753671897381e-05
363,ADORA1,0.06544473181596024,differentiation,0.6819587151321381
364,ADORA2A,0.05035105622584416,differentiation,0.8860187223735974
365,ADORA2B,-0.07143919087930924,differentiation,0.050510076903947286
366,ADORA3,0.10252446299616509,differentiation,0.2903449137250526
367,ADPGK,0.028736218382385634,differentiation,0.8194795933531508
368,ADPRH,-0.02051551203575676,differentiation,0.27623801091795963
369,ADPRHL1,0.1648387826723978,differentiation,0.03239719845985151
370,ADPRHL2,0.06923384306996587,differentiation,0.6320998157377518
371,ADPRM,0.05581475980411263,differentiation,0.8064126118956295
372,ADRA1A,0.0023779060418766002,differentiation,0.4869434877123766
373,ADRA1B,0.02368162108993473,differentiation,0.7490927650554557
374,ADRA1D,0.01602255948114363,differentiation,0.6507347438325294
375,ADRA2A,0.08496903492866557,differentiation,0.45319379881189736
376,ADRA2B,0.09060234322544818,differentiation,0.3925860982346259
377,ADRA2C,-0.03151276216930537,differentiation,0.1995898903088473
378,ADRB1,-0.022311179503443832,differentiation,0.26237177756642954
379,ADRB2,0.08787581128278961,differentiation,0.4222824937650142
380,ADRB3,0.047065990647961096,differentiation,0.9304618303052979
381,ADRM1,0.22175006473713085,differentiation,0.0016876982006970476
382,ADSL,0.04430589616446517,differentiation,0.9691625864028365
383,ADSS,0.1669489257313483,differentiation,0.0287743312860236
384,ADSSL1,0.04398991005827004,differentiation,0.972909723352064
385,ADTRP,0.009318151101287067,differentiation,0.5673483642760054
386,AEBP1,0.011430818701623296,differentiation,0.5947703022830709
387,AEBP2,0.2846955113177451,differentiation,3.789305113827568e-05
388,AEN,0.05959497269478056,differentiation,0.7581732032098912
389,AES,0.14081088877799758,differentiation,0.08325365671587047
390,AFAP1,0.09085844104254463,differentiation,0.3907127240833513
391,AFAP1L1,0.17261271290229963,differentiation,0.023588132848567853
392,AFAP1L2,-0.010506860007121468,differentiation,0.359672582662598
393,AFDN,-0.013257604080431631,differentiation,0.3383611420557534
394,AFF1,-0.1395170365485218,differentiation,0.0033256496265664103
395,AFF2,0.09614915894418567,differentiation,0.3422904571354534
396,AFF3,-0.02510809349566817,differentiation,0.24339386877801567
397,AFF4,0.30943834516856256,differentiation,5.732538505534013e-06
398,AFG1L,0.054016529463292905,differentiation,0.8337443838733198
399,AFG3L2,0.0625678984771152,differentiation,0.7165518644862876
400,AFM,-0.009464203393463601,differentiation,0.3675292695886063
401,AFMID,-0.04169052424249863,differentiation,0.14587921084708994
402,AFP,0.02120872514746773,differentiation,0.7187728830913385
403,AFTPH,0.1589633123687066,differentiation,0.04529492428895511
404,AGA,0.1306482252890192,differentiation,0.12099426119456677
405,AGAP1,0.14523044693486442,differentiation,0.07343236083084692
406,AGAP11,0.0725998277038868,differentiation,0.592806081970734
407,AGAP2,0.06826096586332588,differentiation,0.6465627189022053
408,AGAP3,0.052760464158496036,differentiation,0.8533422812753577
409,AGAP4,-0.019186968081257468,differentiation,0.28554211523578055
410,AGAP5,0.16155233872412883,differentiation,0.03744387273978273
411,AGAP6,0.07160046103653385,differentiation,0.6737291217182614
412,AGAP9,0.035646613851036194,differentiation,0.9320016484448862
413,AGBL1,0.0038399093235316345,differentiation,0.5052243586831854
414,AGBL2,0.13498013815534585,differentiation,0.10382423959212697
415,AGBL3,-0.010400373396951568,differentiation,0.36042616857190174
416,AGBL4,0.20013425445525934,differentiation,0.006552291511825376
417,AGBL5,-0.06241754512648904,differentiation,0.06946320946661692
418,AGER,0.03223277413151009,differentiation,0.8659331705519109
419,AGFG1,0.19265407054508535,differentiation,0.008434507375032239
420,AGFG2,-0.09075247664709041,differentiation,0.025042060072242616
421,AGGF1,0.09565679742931381,differentiation,0.35087323321827285
422,AGK,-0.10049313483516657,differentiation,0.014266830915230379
423,AGL,0.03248309273646257,differentiation,0.8685616851992025
424,AGMAT,-0.052687002839204904,differentiation,0.10015376320020225
425,AGMO,0.10789394854990007,differentiation,0.2493267546462346
426,AGO1,0.0392618079605446,differentiation,0.9660142568232633
427,AGO2,-0.06787716525472103,differentiation,0.05933974078918303
428,AGO3,0.08982894728661651,differentiation,0.4004940865221753
429,AGO4,0.12215381667106594,differentiation,0.16114544669567493
430,AGPAT1,0.05113522876962684,differentiation,0.8726181849043898
431,AGPAT2,-0.07297295091552991,differentiation,0.05376304960166387
432,AGPAT3,-0.10611531092263772,differentiation,0.010814385309855123
433,AGPAT4,-0.0387608144042512,differentiation,0.15961379013633192
434,AGPAT5,0.09807356317814087,differentiation,0.3265153856232501
435,AGPS,0.3236090053795597,differentiation,0.0002969260622527448
436,AGR2,0.0498323013217182,differentiation,0.8922893422052949
437,AGR3,0.02723181684785017,differentiation,0.7973733702890983
438,AGRN,0.09048159703852666,differentiation,0.39861507699406473
439,AGRP,0.07990665687296007,differentiation,0.507919914882491
440,AGT,0.011826438931606,differentiation,0.599716025588303
441,AGTPBP1,0.3169873053011455,differentiation,3.740724279034907e-05
442,AGTR1,-0.042876447178861465,differentiation,0.14288633993885325
