,gene,log2fold_diff_mean,exp,pvalue
134,ACBD6,-0.053438169085817694,tracketch_all_10grad_data,0.7679292064529534
135,ACBD7,-0.24618520141796896,tracketch_all_10grad_data,0.12411742590171737
136,ACCS,-0.12464905651189088,tracketch_all_10grad_data,0.4471752163511042
137,ACCSL,0.0833624642260653,tracketch_all_10grad_data,0.5869689003470566
138,ACD,0.07971876069895863,tracketch_all_10grad_data,0.6028587197910402
139,ACE,0.25666123012654596,tracketch_all_10grad_data,0.12919188841915
140,ACE2,-0.1399790125646599,tracketch_all_10grad_data,0.3926788876290799
141,ACER1,-0.015995445757716206,tracketch_all_10grad_data,0.9498889174922048
142,ACER2,-0.011435929622819165,tracketch_all_10grad_data,0.9706718957781748
143,ACER3,-0.36558284513069694,tracketch_all_10grad_data,0.01943583173716952
144,ACHE,-0.15160413190236366,tracketch_all_10grad_data,0.35337019096494604
145,ACIN1,0.06721424977969782,tracketch_all_10grad_data,0.6542406283561766
146,ACKR1,0.1572893809661019,tracketch_all_10grad_data,0.33344242969466603
147,ACKR2,-0.16972454359564576,tracketch_all_10grad_data,0.2925418362360463
148,ACKR3,-0.04518325291665426,tracketch_all_10grad_data,0.8068616931324529
149,ACKR4,-0.1671470816465388,tracketch_all_10grad_data,0.30308912411621136
150,ACLY,-0.08324345108032696,tracketch_all_10grad_data,0.6232408090283013
151,ACMSD,-0.11734240021906,tracketch_all_10grad_data,0.4758732757265033
152,ACO1,-0.4729204221657807,tracketch_all_10grad_data,0.0028975553103734804
153,ACO2,-0.4014785416294831,tracketch_all_10grad_data,0.00996781568275821
154,ACOD1,0.0028204647370084646,tracketch_all_10grad_data,0.95561650075259
155,ACOT1,-0.08380924160110648,tracketch_all_10grad_data,0.620730734456234
156,ACOT11,0.04351746728429333,tracketch_all_10grad_data,0.7616656794231356
157,ACOT12,0.01633586399310892,tracketch_all_10grad_data,0.8903330891498641
158,ACOT13,-0.08778161147609757,tracketch_all_10grad_data,0.6073768345884273
159,ACOT2,-0.19763558921785526,tracketch_all_10grad_data,0.21592451587619252
160,ACOT4,-0.1684372656842848,tracketch_all_10grad_data,0.29802933301088613
161,ACOT6,0.1924403452439262,tracketch_all_10grad_data,0.2418433628547731
162,ACOT7,0.09217725630735701,tracketch_all_10grad_data,0.5526031092997369
163,ACOT8,-0.17817946431446768,tracketch_all_10grad_data,0.2680457275852036
164,ACOT9,0.2003977352550855,tracketch_all_10grad_data,0.2272879617808743
165,ACOX1,0.07120245049279089,tracketch_all_10grad_data,0.6410919339345341
166,ACOX2,-0.2797269948998056,tracketch_all_10grad_data,0.07556826581334107
167,ACOX3,-0.13988226856394922,tracketch_all_10grad_data,0.39124546151768763
168,ACOXL,-0.11860455988237824,tracketch_all_10grad_data,0.4720197467490798
169,ACP1,0.09799361933897671,tracketch_all_10grad_data,0.5294242214034625
170,ACP2,-0.20165510648314547,tracketch_all_10grad_data,0.2090626672850683
171,ACP5,-0.5591241594052936,tracketch_all_10grad_data,0.0002669031063508802
172,ACP6,-0.25848845868568615,tracketch_all_10grad_data,0.1019414407589026
173,ACPP,-0.23472216260495932,tracketch_all_10grad_data,0.13843973613028096
174,ACPT,-0.4106417932704038,tracketch_all_10grad_data,0.008002623753725482
175,ACR,-0.12826744700228312,tracketch_all_10grad_data,0.4364327306767422
176,ACRBP,-0.16202162911504078,tracketch_all_10grad_data,0.31640075865774847
177,ACRV1,-0.031754970592346644,tracketch_all_10grad_data,0.873425792701983
178,ACSBG1,-0.29410927395679304,tracketch_all_10grad_data,0.06185690816312998
179,ACSBG2,-0.011848581069389805,tracketch_all_10grad_data,0.9712835284882144
180,ACSF2,-0.1865441366224908,tracketch_all_10grad_data,0.24410295464264933
181,ACSF3,-0.13920284607255454,tracketch_all_10grad_data,0.3917882066039912
182,ACSL1,-0.05339770003235243,tracketch_all_10grad_data,0.7648888234882896
183,ACSL3,-0.2775269386483553,tracketch_all_10grad_data,0.07865888136118059
184,ACSL4,-0.12124563014062836,tracketch_all_10grad_data,0.46186402039734364
185,ACSL5,0.2014927336751138,tracketch_all_10grad_data,0.2223874186519994
186,ACSL6,-0.1524300483564863,tracketch_all_10grad_data,0.3475757604758862
187,ACSM1,-0.23651585243024492,tracketch_all_10grad_data,0.13677244188019685
188,ACSM2A,-0.09778547665526112,tracketch_all_10grad_data,0.5578389573503507
189,ACSM2B,0.1742928112149367,tracketch_all_10grad_data,0.2921339515471271
190,ACSM3,-0.06653641159972914,tracketch_all_10grad_data,0.703152007148767
191,ACSM4,-0.39967845527823526,tracketch_all_10grad_data,0.010462077095938745
192,ACSM5,-0.04589823169387675,tracketch_all_10grad_data,0.8038581344405618
193,ACSM6,0.2564321596301068,tracketch_all_10grad_data,0.12962921309395353
194,ACSS1,0.06763762838042409,tracketch_all_10grad_data,0.6515626584190659
195,ACSS2,-0.32403153098632065,tracketch_all_10grad_data,0.04021939299315705
196,ACSS3,-0.18987906403980545,tracketch_all_10grad_data,0.23611616824106627
197,ACTA1,-0.6900328956694967,tracketch_all_10grad_data,2.1084082300014927e-05
198,ACTA2,0.05518107730355125,tracketch_all_10grad_data,0.7080390448055696
199,ACTB,-0.20391374607729001,tracketch_all_10grad_data,0.200230088549745
200,ACTBL2,-0.15812637687882797,tracketch_all_10grad_data,0.3286057217827087
201,ACTC1,-0.2620532389291862,tracketch_all_10grad_data,0.09699513448365302
202,ACTG1,0.19274330795175595,tracketch_all_10grad_data,0.24035669214844807
203,ACTG2,0.2642270932615742,tracketch_all_10grad_data,0.11918831724198439
204,ACTL10,0.02579665064376345,tracketch_all_10grad_data,0.8461064574179996
205,ACTL6A,-1.254002739145788,tracketch_all_10grad_data,9.716166958532225e-08
206,ACTL6B,-0.2755984540321144,tracketch_all_10grad_data,0.08051165723850309
207,ACTL7A,0.08743224240439722,tracketch_all_10grad_data,0.5706602169454907
208,ACTL7B,-0.20078761390052355,tracketch_all_10grad_data,0.20910211492291994
209,ACTL8,-0.2275144177435842,tracketch_all_10grad_data,0.15312698558980703
210,ACTL9,-0.22082683674632814,tracketch_all_10grad_data,0.16346829073045124
211,ACTN1,-0.15904846845111587,tracketch_all_10grad_data,0.3248837497059038
212,ACTN2,-0.08932919251953943,tracketch_all_10grad_data,0.5991798874955312
213,ACTN3,0.05512129417217994,tracketch_all_10grad_data,0.7058180262005187
214,ACTN4,-0.35816882196898575,tracketch_all_10grad_data,0.021887997954163886
215,ACTR10,-0.21995689111980546,tracketch_all_10grad_data,0.16796415550550325
216,ACTR1A,0.1657125766522833,tracketch_all_10grad_data,0.30756886005411227
217,ACTR1B,0.09063647593192697,tracketch_all_10grad_data,0.557573900315722
218,ACTR2,-0.62686407792798,tracketch_all_10grad_data,0.00020190194939829963
219,ACTR3,-0.2875046732407463,tracketch_all_10grad_data,0.06906173744789038
220,ACTR3B,0.1745825409964967,tracketch_all_10grad_data,0.28503104485376174
221,ACTR3C,-0.040604870895131144,tracketch_all_10grad_data,0.827871446755235
222,ACTR5,0.14517821401884945,tracketch_all_10grad_data,0.3651191743745424
223,ACTR6,0.30010359593827896,tracketch_all_10grad_data,0.08339638720849131
224,ACTR8,-0.012687991106742862,tracketch_all_10grad_data,0.9690723232117917
225,ACTRT1,0.16001099260431395,tracketch_all_10grad_data,0.3229730654735084
226,ACTRT2,-0.30850640939792967,tracketch_all_10grad_data,0.04891147595425998
227,ACTRT3,-0.26423097560338626,tracketch_all_10grad_data,0.09415053228320353
228,ACVR1,-0.08585225526798995,tracketch_all_10grad_data,0.6122409420912077
229,ACVR1B,-0.24488536035628736,tracketch_all_10grad_data,0.1214713249922307
230,ACVR1C,-0.3039892981118056,tracketch_all_10grad_data,0.054361468324639874
231,ACVR2A,-0.07852393253577339,tracketch_all_10grad_data,0.643166044095172
232,ACVR2B,-0.11841473133055717,tracketch_all_10grad_data,0.47404974551172596
233,ACVRL1,-0.4260887533726241,tracketch_all_10grad_data,0.005908401127483446
234,ACY1,0.019768875595342274,tracketch_all_10grad_data,0.8716427789034227
235,ACY3,-0.12742775887720686,tracketch_all_10grad_data,0.43763306594279927
236,ACYP1,-0.3370215765569256,tracketch_all_10grad_data,0.03143180011085175
237,ACYP2,0.010099760588728933,tracketch_all_10grad_data,0.922789944874841
238,ADA,-0.2403727145860195,tracketch_all_10grad_data,0.13057887125248047
239,ADA2,-0.2575933095468419,tracketch_all_10grad_data,0.10197194952315239
240,ADAD1,0.009328105158838368,tracketch_all_10grad_data,0.9253739594774626
241,ADAD2,-0.044773012344023616,tracketch_all_10grad_data,0.8068859835498492
242,ADAL,-0.03801567387338984,tracketch_all_10grad_data,0.8431381684121679
243,ADAM10,-0.40801505584095105,tracketch_all_10grad_data,0.00936502468465087
244,ADAM11,0.042407232473528206,tracketch_all_10grad_data,0.7647588211743843
245,ADAM12,0.013859542139111617,tracketch_all_10grad_data,0.9042941522909094
246,ADAM15,0.15896718164333684,tracketch_all_10grad_data,0.32918383371674137
247,ADAM17,0.0022453950743806825,tracketch_all_10grad_data,0.9586009185955727
248,ADAM18,-0.2641170543948737,tracketch_all_10grad_data,0.09564108945631196
249,ADAM19,-0.23548498384557362,tracketch_all_10grad_data,0.1389902541501514
250,ADAM2,-0.05609960782186437,tracketch_all_10grad_data,0.7529760255037723
251,ADAM20,0.006457163655473614,tracketch_all_10grad_data,0.9404702595659429
252,ADAM21,-0.161695755970036,tracketch_all_10grad_data,0.3152524048849195
253,ADAM22,0.052766307234348796,tracketch_all_10grad_data,0.7193319513381323
254,ADAM23,-0.24057010267190307,tracketch_all_10grad_data,0.13182215197649427
255,ADAM28,-0.28438132924262444,tracketch_all_10grad_data,0.06996534097503387
256,ADAM29,-0.1253640950171101,tracketch_all_10grad_data,0.446934158248863
257,ADAM30,-0.0941603750017944,tracketch_all_10grad_data,0.5748070770033923
258,ADAM32,-0.19311273589088346,tracketch_all_10grad_data,0.22944242464225922
259,ADAM33,-0.0479178733795593,tracketch_all_10grad_data,0.7918149454954612
260,ADAM7,0.18705357359253696,tracketch_all_10grad_data,0.25441161346231284
261,ADAM8,-0.4045366611702396,tracketch_all_10grad_data,0.0099811268314914
262,ADAM9,-0.1862557498289088,tracketch_all_10grad_data,0.24661312637638613
263,ADAMDEC1,-0.14255265476246867,tracketch_all_10grad_data,0.3808351715916379
264,ADAMTS1,0.009099528741025466,tracketch_all_10grad_data,0.9292398279869234
265,ADAMTS10,-0.13837233329396223,tracketch_all_10grad_data,0.3996426588115991
266,ADAMTS12,0.015778316101238494,tracketch_all_10grad_data,0.89597380987764
267,ADAMTS13,-0.42954613756377114,tracketch_all_10grad_data,0.006136342404330612
268,ADAMTS14,-0.40775952898763473,tracketch_all_10grad_data,0.012315727428287522
269,ADAMTS15,-0.2444216129026886,tracketch_all_10grad_data,0.12143207167771825
270,ADAMTS16,-0.1672147725015799,tracketch_all_10grad_data,0.3014675930125019
271,ADAMTS17,-0.315421110182321,tracketch_all_10grad_data,0.04443873565656925
272,ADAMTS18,-0.10130665707824825,tracketch_all_10grad_data,0.5455363467474572
273,ADAMTS19,0.008403865336127801,tracketch_all_10grad_data,0.9318698000592589
274,ADAMTS2,0.12420948660950841,tracketch_all_10grad_data,0.4336245641023872
275,ADAMTS20,-0.0539305213111142,tracketch_all_10grad_data,0.7634055534404
276,ADAMTS3,0.1144820500035757,tracketch_all_10grad_data,0.470712047838131
277,ADAMTS4,0.08919952949655174,tracketch_all_10grad_data,0.5667490710980031
278,ADAMTS5,-0.019720486415817404,tracketch_all_10grad_data,0.9346575626830009
279,ADAMTS6,0.010691927570145298,tracketch_all_10grad_data,0.9194282482688584
280,ADAMTS7,-0.04468324959694451,tracketch_all_10grad_data,0.8068617902941224
281,ADAMTS8,-0.29553711935700827,tracketch_all_10grad_data,0.06483607927595512
282,ADAMTS9,-0.2199581258343769,tracketch_all_10grad_data,0.16583524616321926
283,ADAMTSL1,-0.21623877675479874,tracketch_all_10grad_data,0.17474263938412327
284,ADAMTSL2,0.003307022361352416,tracketch_all_10grad_data,0.9525762149495957
