,Unnamed: 0,gene,log2fold_diff_mean,exp,pvalue
4032,4032,DAZL,-0.30566663744252,tracketch_0_all,0.1121243723781227
4033,4033,DBF4,0.0392955127635742,tracketch_0_all,0.8311167436810544
4034,4034,DBF4B,-0.0084004599671846,tracketch_0_all,0.9731526275260272
4035,4035,DBH,0.1972652896736787,tracketch_0_all,0.3072405507725834
4036,4036,DBI,-0.0094813066231489,tracketch_0_all,0.9668813275626428
4037,4037,DBN1,0.1629958241448576,tracketch_0_all,0.3933214177500476
4038,4038,DBNDD1,-0.3800954574313273,tracketch_0_all,0.0502696989333932
4039,4039,DBNDD2,0.0116124653235024,tracketch_0_all,0.9478372516772412
4040,4040,DBNL,-0.0072554334432165,tracketch_0_all,0.9791247667087588
4041,4041,DBP,0.1096323290119395,tracketch_0_all,0.562908367460965
4042,4042,DBR1,0.0482310488643652,tracketch_0_all,0.7932312711530064
4043,4043,DBT,-0.1095342334258499,tracketch_0_all,0.5695088511609047
4044,4044,DBX1,0.053472057869157,tracketch_0_all,0.7755837971062243
4045,4045,DBX2,0.0612120174940854,tracketch_0_all,0.7409713125798274
4046,4046,DCAF1,0.2066230333564339,tracketch_0_all,0.2852313922164466
4047,4047,DCAF10,-0.0274848478103646,tracketch_0_all,0.894323810404742
4048,4048,DCAF11,-0.0447069383050313,tracketch_0_all,0.8226856369644576
4049,4049,DCAF12,-0.1567019740707913,tracketch_0_all,0.4141591952176637
4050,4050,DCAF12L1,-0.2840151135655701,tracketch_0_all,0.1411467574065976
4051,4051,DCAF12L2,-0.1139605071958192,tracketch_0_all,0.5552712659082194
4052,4052,DCAF13,-0.4233859787422591,tracketch_0_all,0.029732539671474
4053,4053,DCAF15,-0.3361430017951989,tracketch_0_all,0.0809531598650988
4054,4054,DCAF16,0.0423674772307915,tracketch_0_all,0.8193486194225498
4055,4055,DCAF17,0.1702463873756742,tracketch_0_all,0.3732263440847417
4056,4056,DCAF4,-0.0862399752123135,tracketch_0_all,0.6586988915650991
4057,4057,DCAF4L1,0.2350199837894158,tracketch_0_all,0.2246534231100682
