,gene,log2fold_diff_mean,exp,pvalue
127,ACAP2,-0.17289762435722109,tracketch_all_data,0.20998298261938048
128,ACAP3,-0.05525394146929952,tracketch_all_data,0.711262286032393
129,ACAT1,-0.08947381130807641,tracketch_all_data,0.5323101173134857
130,ACAT2,-0.2925769932945894,tracketch_all_data,0.029817847617369962
131,ACBD3,0.06078701684292532,tracketch_all_data,0.6425107857954886
132,ACBD4,0.07288846428390727,tracketch_all_data,0.5809725679085984
133,ACBD5,-0.2216310151485606,tracketch_all_data,0.10243269016032598
134,ACBD6,-0.011874773876222919,tracketch_all_data,0.9589954921357587
135,ACBD7,-0.24854564048314537,tracketch_all_data,0.06790026684966743
136,ACCS,0.03568303922329436,tracketch_all_data,0.7765626037656268
137,ACCSL,0.06155784055197566,tracketch_all_data,0.636874923151192
138,ACD,0.21110903170718479,tracketch_all_data,0.1427728551087776
139,ACE,0.1614802800047446,tracketch_all_data,0.252260648421033
140,ACE2,-0.20187429496965678,tracketch_all_data,0.14137382422841854
141,ACER1,-0.008034938277390612,tracketch_all_data,0.9833535340541207
142,ACER2,-0.07485541446740064,tracketch_all_data,0.6064080355809921
143,ACER3,-0.43466601407214267,tracketch_all_data,0.002007165770293587
144,ACHE,0.03812314925353484,tracketch_all_data,0.7608148346825769
145,ACIN1,0.09364878461437935,tracketch_all_data,0.4883422271077269
146,ACKR1,0.3576291338355109,tracketch_all_data,0.02082291173216958
147,ACKR2,-0.08533835915272986,tracketch_all_data,0.5553307288500057
148,ACKR3,-0.14758839899276333,tracketch_all_data,0.28587382517574483
149,ACKR4,0.0015076245396030427,tracketch_all_data,0.9681579347393242
150,ACLY,-0.04092222627897401,tracketch_all_data,0.7903869604375656
151,ACMSD,-0.01889377431960116,tracketch_all_data,0.9194513727462197
152,ACO1,-0.36436732430791713,tracketch_all_data,0.008818878939911774
153,ACO2,-0.3621314668260663,tracketch_all_data,0.006638668236086729
154,ACOD1,0.023224189304709167,tracketch_all_data,0.8405514332827979
155,ACOT1,-0.016043889249335887,tracketch_all_data,0.9377222360650612
156,ACOT11,0.12244164021490649,tracketch_all_data,0.3740431822409455
157,ACOT12,0.11154666535220303,tracketch_all_data,0.4146672535879254
158,ACOT13,0.02951939203169368,tracketch_all_data,0.8082889008969917
159,ACOT2,-0.21615136495434806,tracketch_all_data,0.11225631792541958
160,ACOT4,-0.1394735078321998,tracketch_all_data,0.3209865951388365
161,ACOT6,0.11153171430368883,tracketch_all_data,0.41370166091558647
162,ACOT7,-0.012755012356094058,tracketch_all_data,0.9527105895386322
163,ACOT8,0.0862501175398964,tracketch_all_data,0.5185563971753354
164,ACOT9,0.14386338449274025,tracketch_all_data,0.3016493824962961
165,ACOX1,-0.08173776519779713,tracketch_all_data,0.5685865925932008
166,ACOX2,-0.3396481720426667,tracketch_all_data,0.01170904996339677
167,ACOX3,0.0019226453894181296,tracketch_all_data,0.9652642658957341
168,ACOXL,-0.15864337244544605,tracketch_all_data,0.24977729330810175
169,ACP1,-0.06547161897859999,tracketch_all_data,0.657507689495983
170,ACP2,-0.12097654102508276,tracketch_all_data,0.38816048134668407
171,ACP5,-0.4726419858727265,tracketch_all_data,0.00034521541203665
172,ACP6,-0.2847008773458286,tracketch_all_data,0.03512442936344192
173,ACPP,-0.19304099434439417,tracketch_all_data,0.15761031650948257
174,ACPT,-0.10850976318256869,tracketch_all_data,0.440371470438392
175,ACR,0.051599822787054495,tracketch_all_data,0.6881986318762467
176,ACRBP,-0.04700780980608235,tracketch_all_data,0.7549854259924664
