,gene,log2fold_diff_mean,exp,pvalue
4659,DYNLRB1,-0.4510725429152415,growth,8.064418575581747e-06
4660,DYNLRB2,-0.12277242249035293,growth,0.023213477450646853
4661,DYNLT1,0.018966091814615133,growth,0.8663291043554711
4662,DYNLT3,-0.034879270527510435,growth,0.3034457074435895
4663,DYRK1A,-0.0986759230437496,growth,0.05080136758936408
4664,DYRK1B,0.007865468037085405,growth,0.7262050706829285
4665,DYRK2,-0.11651106416214063,growth,0.028463705428359326
4666,DYRK3,0.07945148137220254,growth,0.4101500132455646
4667,DYRK4,0.05458031482823903,growth,0.6778307044381362
4668,DYSF,0.03569813064116356,growth,0.9200063602028911
4669,DYTN,0.08826337978191894,growth,0.3324027026684335
4670,DYX1C1,-0.005822847737921099,growth,0.5649072744893437
4671,DZANK1,0.05232021003671044,growth,0.7054066436914944
4672,DZIP1,-0.12238603961908749,growth,0.03358266799046203
4673,DZIP1L,0.0448861592665031,growth,0.8012532300789793
4674,DZIP3,-0.11100858738844972,growth,0.03590356879184662
4675,E2F1,-0.027913865830717702,growth,0.35378468264739704
4676,E2F2,-0.10565582069599815,growth,0.040823544254638584
4677,E2F3,0.021405978786802397,growth,0.8959612760222634
4678,E2F4,-0.0787876749553864,growth,0.09471960818196476
4679,E2F5,0.049724250750878725,growth,0.7373948886840613
4680,E2F6,0.012981206142676768,growth,0.7880582867026142
4681,E2F7,-0.09934564139792212,growth,0.04947219594943687
4682,E2F8,0.07825226672312283,growth,0.42621734705988057
4683,E4F1,-0.38103641412834405,growth,0.00011941169192036105
4684,EAF1,0.12019348711954429,growth,0.13471688959844977
4685,EAF2,0.03650400339073894,growth,0.9069749399164381
4686,EAPP,-0.25596640731693315,growth,0.00048755725797914706
4687,EARS2,-1.2529937006804441,growth,9.716166958532225e-08
4688,EBAG9,0.028368703775025903,growth,0.9894131187394789
4689,EBF1,-0.14397026446656794,growth,0.012572039912653602
4690,EBF2,-0.13475886150861288,growth,0.01677525373891464
4691,EBF3,-0.00859201122987203,growth,0.5343396302677839
4692,EBF4,0.04758262867290137,growth,0.7654877280196134
4693,EBI3,0.09205194499662728,growth,0.3033888678668821
4694,EBLN1,-0.020182984657848863,growth,0.4209653701721156
4695,EBLN2,0.04418444106008573,growth,0.8108063597559474
4696,EBNA1BP2,-0.5181851290648196,growth,2.5747842440110397e-05
4697,EBP,-0.0084134885828934,growth,0.535401704478021
4698,EBPL,-0.04018882412155627,growth,0.264828607543564
4699,ECD,-0.045560036177079904,growth,0.23244258267571483
4700,ECE1,0.03801672699427026,growth,0.8898463091852415
4701,ECE2,0.022642776562564623,growth,0.910825554043774
4702,ECEL1,0.004524171332904735,growth,0.6815709429088231
4703,ECH1,0.07907919004257204,growth,0.41488829638623204
4704,ECHDC1,0.10752362975445451,growth,0.19805376431270336
4705,ECHDC2,0.14576661134014204,growth,0.054885461208713515
4706,ECHDC3,0.025673749383328934,growth,0.9507224674555773
4707,ECHS1,-0.43201019117297595,growth,2.030678894333235e-05
4708,ECI1,-0.026090190528270402,growth,0.36874680247018
4709,ECI2,-0.05178801969559497,growth,0.19534926923979593
4710,ECM1,0.011295390318935136,growth,0.7657506474975113
4711,ECM2,0.0807408113046422,growth,0.39996397245291776
4712,ECSCR,-0.020311046764042228,growth,0.4180065058482338
4713,ECSIT,-0.6247764019107076,growth,3.88646678341289e-07
4714,ECT2,-0.5571254046715454,growth,3.88646678341289e-07
4715,ECT2L,-0.09348690903564243,growth,0.05898723825192748
4716,EDA,0.028297754835807,growth,0.9833258429782888
4717,EDA2R,0.049239502549254265,growth,0.7433844198056485
4718,EDAR,0.020466240759174244,growth,0.8829341308492722
4719,EDARADD,0.051487805888250436,growth,0.7177724093796184
4720,EDC3,0.008652497490456065,growth,0.7341434705730581
4721,EDC4,-0.2733028720994413,growth,6.0920366829997055e-05
4722,EDDM3A,0.05056744703720726,growth,0.7311975287512311
4723,EDDM3B,0.0259544558131598,growth,0.9558630970699975
4724,EDEM1,-0.008808200249090667,growth,0.533729454982788
4725,EDEM2,0.015508736507999,growth,0.8206642855904046
4726,EDEM3,0.15959820786150947,growth,0.03206869485498354
4727,EDF1,-0.10226930551690923,growth,0.04457884278411129
4728,EDIL3,0.00032491542111373384,growth,0.6339947597796742
4729,EDN1,-0.06972044482347657,growth,0.12112348621511526
4730,EDN2,-0.047678325688644226,growth,0.21893234968154535
4731,EDN3,-0.1447710442846272,growth,0.011474598854687388
4732,EDNRA,0.08504724033543704,growth,0.35841715672988606
4733,EDNRB,-0.046483745478479034,growth,0.22580469173298476
4734,EDRF1,-0.3489977155297734,growth,3.2063350963156345e-06
4735,EEA1,0.014846250088705834,growth,0.8113153897429048
4736,EED,-0.02400995243925691,growth,0.39044212883355617
4737,EEF1A1,0.036021456684539765,growth,0.9143541743981041
4738,EEF1A2,0.07037705152141448,growth,0.4985697559332867
4739,EEF1AKMT2,0.09422703841859094,growth,0.28616764206457085
4740,EEF1AKMT3,0.11219016631109942,growth,0.172694860035943
4741,EEF1B2,-0.040739127284197534,growth,0.26043903763503834
4742,EEF1D,0.043032596305131066,growth,0.8241836755861242
4743,EEF1E1,-0.6224037170245323,growth,1.943233391706445e-07
4744,EEF1G,-0.9668157746461107,growth,9.716166958532225e-08
4745,EEF2,-0.10691449758969616,growth,0.04612274171382206
4746,EEF2K,-0.10977541970697798,growth,0.035450698249909436
4747,EEF2KMT,0.114377856991784,growth,0.16179720717525328
4748,EEFSEC,-0.44426644368278617,growth,0.00016420322159919461
4749,EEPD1,0.06372854540406817,growth,0.5731348275081593
4750,EFCAB1,-0.03339254865071353,growth,0.31080570391467766
4751,EFCAB11,-0.0054724605969123305,growth,0.5686653907072344
4752,EFCAB12,0.08245763421659634,growth,0.3815844823874799
4753,EFCAB13,0.012490534565798968,growth,0.7782839199040004
4754,EFCAB14,0.04915143104021167,growth,0.7465190495898102
4755,EFCAB2,-0.0994828641711905,growth,0.04919023278430027
4756,EFCAB3,0.12830037122107932,growth,0.10384542083609657
4757,EFCAB5,-0.06573863665807193,growth,0.13319028544592518
4758,EFCAB6,0.031137721391467903,growth,0.9803799011564619
4759,EFCAB7,0.0010203002919898692,growth,0.6450500088684314
4760,EFCAB8,0.08065081913917972,growth,0.39886653139495154
4761,EFCAB9,0.0353071879314212,growth,0.9237490277153176
4762,EFCC1,-0.059685188054819864,growth,0.16172997129990022
4763,EFEMP1,0.0328972683485376,growth,0.9569401341773508
4764,EFEMP2,0.08981106197422713,growth,0.319423652521887
4765,EFHB,0.11950146760229563,growth,0.1377914734708077
4766,EFHC1,0.09221757354094913,growth,0.3016744502070491
4767,EFHC2,0.054902944702031366,growth,0.6777100296445112
4768,EFHD1,0.022208581586707965,growth,0.9059593089842627
4769,EFHD2,0.01668529535470897,growth,0.8334129654183643
4770,EFNA1,-0.03219311284740163,growth,0.3212248355526597
4771,EFNA2,0.07233200154100568,growth,0.47851811353428536
4772,EFNA3,0.058427912214417795,growth,0.6316552039377292
4773,EFNA5,-0.10734935379221296,growth,0.037956594870184476
4774,EFNB1,0.011214343001025565,growth,0.762432479319503
4775,EFNB2,0.0412172964143016,growth,0.8509975758649246
4776,EFNB3,-0.019274130860031397,growth,0.42941950420440406
4777,EFR3A,-0.2160246854947702,growth,0.004137241052612607
4778,EFR3B,-0.04977335988318438,growth,0.2089912534579231
4779,EFS,-0.05937595613398492,growth,0.1642443209854292
4780,EFTUD2,-0.2297003705712187,growth,0.0023449968954417527
4781,EGF,0.029825778239086265,growth,0.9988787057521507
4782,EGFL6,-0.0419596244505141,growth,0.2518627713840811
4783,EGFL7,0.0395697626059397,growth,0.8704457471341316
4784,EGFL8,0.11837571293106551,growth,0.14384046753418112
4785,EGFLAM,0.037050937191611365,growth,0.9034798403381148
4786,EGFR,0.03835673620765583,growth,0.8886694870432241
4787,EGLN1,0.023135567635438198,growth,0.9191620252941946
4788,EGLN2,0.0847985281454006,growth,0.36540541265314075
4789,EGLN3,0.09373341037583448,growth,0.29033014515127564
4790,EGR1,0.13216492374450914,growth,0.09326296043154161
4791,EGR2,0.10213211316056826,growth,0.23184202639600793
4792,EGR3,-0.016835036336496235,growth,0.4537354751198356
4793,EGR4,0.02500994870838877,growth,0.9424673205225996
4794,EHBP1,0.016341883368666803,growth,0.8301963311850726
4795,EHBP1L1,0.019566460955100635,growth,0.8730920423669574
4796,EHD1,-0.06190263000849026,growth,0.14817659852443488
4797,EHD2,0.08531083489977453,growth,0.3586127431707613
4798,EHD3,0.11799191920051909,growth,0.148134624683174
4799,EHD4,0.08064247964140116,growth,0.3983571127613157
4800,EHF,-0.0313902142334997,growth,0.32593124966570314
4801,EHHADH,0.0038857900575156,growth,0.6723081323005761
4802,EHMT1,0.060909786819597134,growth,0.6056190828239593
4803,EHMT2,0.027892519432858365,growth,0.9793204503113035
4804,EI24,-0.10853704046593306,growth,0.03807318887368687
4805,EID1,-0.1176252867443176,growth,0.02830202841016935
4806,EID2,0.0364926092520639,growth,0.9102307303025726
4807,EID2B,0.07406892044453718,growth,0.4641228348918632
4808,EID3,0.0880337608604957,growth,0.3337691843894815
4809,EIF1,0.15013023748830487,growth,0.04594785070856848
4810,EIF1AD,0.0022915261412197,growth,0.6578239507304833
4811,EIF1AX,-0.41484256580442613,growth,0.00026185069953244347
4812,EIF1AY,0.089307860638298,growth,0.3237958304915569
4813,EIF1B,0.00137085754825933,growth,0.6463378867987848
4814,EIF2A,-0.05207031423354644,growth,0.19268587355312308
4815,EIF2AK1,-0.08216120332655542,growth,0.08467921273202632
4816,EIF2AK2,-0.008391939268022364,growth,0.5386633245643307
4817,EIF2AK3,0.12498036393252053,growth,0.11645457650653177
4818,EIF2AK4,-0.0424489418111736,growth,0.2500405042710084
4819,EIF2B1,-0.20956347941227035,growth,0.002548064784875076
4820,EIF2B2,-0.9194998037690955,growth,9.716166958532225e-08
4821,EIF2B3,-0.6080698822456506,growth,5.732538505534013e-06
4822,EIF2B4,-0.7212664733447071,growth,9.716166958532225e-08
4823,EIF2B5,-0.5046536070944739,growth,3.983628452998212e-06
4824,EIF2D,0.14689555855528336,growth,0.05251743699758004
4825,EIF2S1,-0.4412502609582157,growth,1.1367915341482704e-05
4826,EIF2S2,-0.12737164714920818,growth,0.020446896070874385
4827,EIF2S3,-0.30498753384097016,growth,5.956010345580254e-05
4828,EIF3A,-0.4824280861254496,growth,2.9148500875596676e-07
4829,EIF3B,-0.3424192938464177,growth,9.43439811673479e-05
4830,EIF3C,-0.2220338453360656,growth,0.0007634963996014623
4831,EIF3D,-0.4804361251701781,growth,0.00042479081942702887
4832,EIF3E,-0.23661790911906802,growth,0.0038133040462151424
4833,EIF3F,-0.5694135745240327,growth,3.88646678341289e-07
4834,EIF3G,-0.3600239043868447,growth,9.764747793324887e-05
4835,EIF3H,-0.6984196323956056,growth,1.943233391706445e-07
4836,EIF3I,-0.5243801137344414,growth,3.88646678341289e-07
4837,EIF3J,-0.5807885179961022,growth,1.8460717221211227e-05
4838,EIF3K,-0.3725936734428035,growth,5.4119049959024495e-05
4839,EIF3L,-0.4798279357679578,growth,7.77293356682578e-06
4840,EIF3M,-0.8449249450689909,growth,9.716166958532225e-08
4841,EIF4A1,0.06993736772717646,growth,0.5078364530083171
4842,EIF4A2,-0.0032766240134555653,growth,0.59077792927981
4843,EIF4A3,-0.29363027007785025,growth,0.0002619478612020288
4844,EIF4B,-0.21703345996216786,growth,0.0023669554327680354
4845,EIF4E,-1.0525648669556775,growth,9.716166958532225e-08
4846,EIF4E1B,-0.08837449837594963,growth,0.06932281085406614
4847,EIF4E2,-0.016692076938884998,growth,0.4511718644678268
4848,EIF4E3,0.09674861200624275,growth,0.26766679707382085
4849,EIF4EBP1,0.14956358321799565,growth,0.049013690030663734
4850,EIF4EBP2,0.0196372273902622,growth,0.8728511785880554
4851,EIF4EBP3,0.07194651247702806,growth,0.4855755485662848
4852,EIF4ENIF1,-0.12953482264124583,growth,0.02332589350235707
4853,EIF4G1,-0.538330873074924,growth,4.615179305302807e-05
4854,EIF4G2,-0.6405592117040895,growth,1.943233391706445e-07
4855,EIF4G3,-0.06534453077112946,growth,0.13694402938868452
4856,EIF4H,0.005362146208081765,growth,0.6907781770420675
4857,EIF5,-0.1575056100309059,growth,0.007278283506966905
4858,EIF5A,-1.198900107603331,growth,9.716166958532225e-08
4859,EIF5A2,-0.06548731646149414,growth,0.13684268976730704
4860,EIF5AL1,-0.34898495188021683,growth,0.0023500493022601894
4861,EIF5B,-0.8414210489883477,growth,9.716166958532225e-08
4862,EIF6,-0.605507435243268,growth,9.716166958532225e-08
4863,ELAC1,0.04564621293550534,growth,0.7914433021092973
4864,ELAC2,-0.545906073404,growth,6.665290533553107e-05
4865,ELANE,0.0073042789942519325,growth,0.715208021434253
4866,ELAVL1,0.0625962260652565,growth,0.5849796123239668
4867,ELAVL2,0.1539531262384693,growth,0.04308430198254986
4868,ELAVL3,0.0022201727124671667,growth,0.6542811447723937
4869,ELAVL4,-0.009710199977040266,growth,0.5250230892562561
4870,ELF1,0.0065002446123929025,growth,0.7079862860189847
4871,ELF2,-0.07554405528377307,growth,0.10062373419598646
4872,ELF3,-0.031064768576069338,growth,0.32918208480668887
4873,ELF4,0.01293799846464557,growth,0.7880405061170801
4874,ELF5,0.016468479123819102,growth,0.8301959425383942
4875,ELFN1,0.018699042820563335,growth,0.8563098901495022
4876,ELFN2,0.11543228382729857,growth,0.15644641686952
4877,ELK1,-0.03906473838902614,growth,0.27357539252464347
4878,ELK3,-0.08740426674294159,growth,0.07162175311812445
4879,ELK4,-0.08706426409344607,growth,0.07302894557872867
4880,ELL,-0.8467947968738772,growth,2.9148500875596674e-06
4881,ELL2,0.14420136088017024,growth,0.05798627873185949
4882,ELL3,0.05583154392480246,growth,0.6651644177059848
4883,ELMO1,-0.0171915595580143,growth,0.44865615451892366
4884,ELMO2,-0.0304033669984527,growth,0.3347270041282536
4885,ELMO3,-0.009337379989384493,growth,0.5252651189751931
4886,ELMOD1,-0.08066938926525359,growth,0.08691247370744495
4887,ELMOD2,0.08745262368773021,growth,0.3395972328162179
4888,ELMOD3,0.06896922647381647,growth,0.514964330250766
4889,ELMSAN1,0.004625285182353168,growth,0.6817002650910412
4890,ELN,-0.1297368504826091,growth,0.026527079030184683
4891,ELOA,0.2642588856859131,growth,8.987454436642309e-05
4892,ELOA2,0.11145696470109406,growth,0.1752322370371637
4893,ELOA3B,0.12620437585555438,growth,0.19408014351167244
4894,ELOB,-0.015610863822539268,growth,0.46499884450484447
4895,ELOC,-0.2944475914186773,growth,5.256446324565934e-05
4896,ELOF1,-1.4686227827273368,growth,9.716166958532225e-08
4897,ELOVL1,-0.3336353585267347,growth,0.00023911486884947806
4898,ELOVL2,0.010773664823754067,growth,0.7593643081173377
4899,ELOVL3,-0.05921494623339404,growth,0.16507408164368786
4900,ELOVL4,0.005839225973366367,growth,0.6967471098897026
4901,ELOVL5,-0.20979292797747104,growth,0.0010834497775459285
4902,ELOVL6,-0.0036311697039525964,growth,0.5852129946543106
4903,ELOVL7,0.040823587317417705,growth,0.8505432478979437
4904,ELP2,-1.4707581293016778,growth,9.716166958532225e-08
4905,ELP3,-1.345609196339522,growth,9.716166958532225e-08
4906,ELP4,-1.4653444714473116,growth,9.716166958532225e-08
4907,ELP5,-0.5504296443511123,growth,2.030678894333235e-05
4908,ELP6,-0.07703031393369887,growth,0.09764951832831016
4909,ELSPBP1,0.07692598297842884,growth,0.43194765084701414
4910,EMB,-0.08938060155397633,growth,0.0682924113481138
4911,EMC1,-0.3345021382607294,growth,0.007705114721455225
4912,EMC10,0.1107624369042511,growth,0.18229657054770373
4913,EMC2,-1.754862387125644,growth,9.716166958532225e-08
4914,EMC3,-0.3138285780649559,growth,3.021727924103522e-05
4915,EMC4,-0.7124437329395756,growth,7.1899635493138465e-06
4916,EMC6,-0.031487425544011266,growth,0.3256811555281905
4917,EMC7,-0.288615339613392,growth,0.00014739425276093387
4918,EMC8,-0.0940974345716263,growth,0.05867632090925445
4919,EMC9,-0.0148678537069555,growth,0.470417745140957
4920,EMCN,-0.0420226676150637,growth,0.2519813086209752
4921,EMD,0.12444234094830427,growth,0.11669738351882548
4922,EME1,-0.3517754670242286,growth,1.0396298645629482e-05
4923,EME2,-0.007856875399729901,growth,0.5449562915800329
4924,EMG1,-0.7498116267777157,growth,2.497054908342782e-05
4925,EMID1,0.0761060921479757,growth,0.44260065062368803
4926,EMILIN1,0.02523415585151666,growth,0.9467315518773602
4927,EMILIN2,0.060408951057050235,growth,0.610843465797562
4928,EMILIN3,0.02800544509457037,growth,0.9826418248244082
4929,EML1,0.0484816003280386,growth,0.7565020224930237
4930,EML2,0.03321109523781949,growth,0.953901597284409
4931,EML3,-0.22654382198557957,growth,0.004062135082023153
4932,EML4,-0.018398056068459862,growth,0.4408576674329969
4933,EML5,0.040957899652452334,growth,0.8503776844129703
4934,EML6,-0.04415442739909644,growth,0.24005228463763725
4935,EMP1,0.10275838666329452,growth,0.22502166583779665
4936,EMP2,-0.026481687853046734,growth,0.3648979372528966
4937,EMP3,0.08672942284330325,growth,0.34738056268168926
4938,EMX1,0.062382292001096996,growth,0.5876461171840663
4939,EMX2,0.04422873818320027,growth,0.8078384593967941
4940,EN1,-0.011929917503603336,growth,0.5008641315988744
4941,EN2,-0.001138043486452624,growth,0.6171223443711743
4942,ENAH,0.016053772462544566,growth,0.8240718425044314
4943,ENAM,0.04568824492201326,growth,0.7917182696342238
4944,ENC1,0.06278404229445654,growth,0.5825257943585894
4945,ENDOD1,0.04357750516437786,growth,0.8173450486340308
4946,ENDOG,-0.0008098913904789987,growth,0.6219217422020109
4947,ENDOU,0.025616547986738635,growth,0.9526172171741607
4948,ENDOV,-0.08375948337599949,growth,0.0806811071902599
4949,ENG,-0.003790099043960398,growth,0.5874965853745745
4950,ENGASE,0.030880097830028097,growth,0.983549120494996
4951,ENHO,0.07931368720466363,growth,0.4110875261953934
4952,ENKD1,0.0488590059088653,growth,0.7530219829734862
4953,ENKUR,0.03402219247430337,growth,0.9438521657991992
4954,ENO1,-0.7746129497843107,growth,6.801316870972558e-07
4955,ENO2,-0.11530572185914674,growth,0.03008125290361577
4956,ENO3,0.017537142060395233,growth,0.8436765412233402
4957,ENO4,-0.13333746288793755,growth,0.01652856025983751
4958,ENOPH1,0.021715240682667225,growth,0.8968913075235342
4959,ENOSF1,0.0975989855774252,growth,0.26037879739989545
4960,ENOX1,0.14037304170772572,growth,0.06803328117532974
4961,ENOX2,-0.0017149744566580989,growth,0.6123042914997773
4962,ENPEP,0.07254500167108296,growth,0.47838519637029264
4963,ENPP1,0.06668446422006587,growth,0.5398248923242233
4964,ENPP2,-0.0018778580775635674,growth,0.6106945169580877
4965,ENPP3,-0.04529692998733364,growth,0.23125614152840845
4966,ENPP4,0.020354578858032768,growth,0.8827068697041122
4967,ENPP5,0.10552922586538034,growth,0.21172266231330567
4968,ENPP6,0.024327727290110793,growth,0.935991689568077
4969,ENPP7,0.03677691922904207,growth,0.9070058373273662
4970,ENSA,0.022575352892386335,growth,0.9091681702839876
4971,ENTHD1,0.05196260157524033,growth,0.7116017689059241
4972,ENTPD1,-0.025836611793724668,growth,0.3713046805836832
4973,ENTPD2,0.0388659328349076,growth,0.8802759818927569
4974,ENTPD3,0.08081823324944547,growth,0.39861760319747397
4975,ENTPD4,0.05180593135422099,growth,0.7149306248675869
4976,ENTPD5,-0.09273960318377367,growth,0.060428048650208226
4977,ENTPD6,-0.0844744603751131,growth,0.07795785991512248
4978,ENTPD7,-0.01900585520063897,growth,0.4322894656006153
4979,ENTPD8,-0.11046154776295743,growth,0.035231307199985774
4980,ENY2,-0.13979240540967452,growth,0.015549753600434974
4981,EOGT,-0.043753738763689466,growth,0.2411382606185924
4982,EOMES,-0.042064644589074995,growth,0.2501415524073771
4983,EP300,0.0008273955399998312,growth,0.6398365080018221
4984,EP400,-1.1375158303168942,growth,9.716166958532225e-08
4985,EPAS1,0.0794286323316818,growth,0.41028623390632324
4986,EPB41,-0.14388501760174285,growth,0.012255973001492549
4987,EPB41L1,0.1002730819741343,growth,0.24289504076636462
4988,EPB41L2,-0.026891785661023432,growth,0.3629593676213303
4989,EPB41L3,-0.02595850334687053,growth,0.3720504935594201
4990,EPB41L4A,0.0124084287466206,growth,0.7815205694412266
4991,EPB41L4B,0.04499675912123826,growth,0.7979987027945493
4992,EPB41L5,-0.04093338480212027,growth,0.25820956596473355
4993,EPB42,0.08255393157425403,growth,0.38014007700742447
4994,EPC1,-0.043074147894940525,growth,0.24435538066023202
4995,EPC2,-0.1936022602505475,growth,0.0022307347720094137
4996,EPCAM,-0.009150596714931666,growth,0.527343698572632
4997,EPDR1,0.06388881609004964,growth,0.5708766931453269
4998,EPG5,-0.06308299838774976,growth,0.14577563650731198
4999,EPGN,0.11281503152800494,growth,0.17060879898994616
5000,EPHA1,0.08268892232244074,growth,0.3806926354223562
5001,EPHA10,0.0505436678901702,growth,0.7310107840222881
5002,EPHA2,-0.07329046534025803,growth,0.1081798029162978
5003,EPHA3,0.012058556356799402,growth,0.772027097029384
5004,EPHA4,-0.056880296685069276,growth,0.1723785016397732
5005,EPHA5,-0.0555151939648565,growth,0.17768945566097652
5006,EPHA6,0.12757892592524048,growth,0.10610938489910417
5007,EPHA7,0.007089907596550829,growth,0.7127126182742931
5008,EPHA8,-0.0197371099988494,growth,0.42466324615486334
5009,EPHB1,0.017678229905548733,growth,0.8465244469205556
5010,EPHB2,-0.027741842733097734,growth,0.35471422834031985
5011,EPHB3,-0.02074125920042997,growth,0.41354892277099836
5012,EPHB4,-0.18019004585617746,growth,0.004273073066692887
5013,EPHB6,0.020732734591316863,growth,0.8862285915799017
5014,EPHX1,0.0799432448100202,growth,0.408243604126631
5015,EPHX2,0.005618349052104704,growth,0.6966696720390431
5016,EPHX3,0.0962093751632311,growth,0.27137672110359723
5017,EPHX4,-0.03157179391393843,growth,0.3239427389359699
5018,EPM2A,-0.0030024821199461696,growth,0.5965736228705745
5019,EPM2AIP1,0.032960463675271,growth,0.9569055446229785
5020,EPN1,-0.14951562308173819,growth,0.012252475181387477
5021,EPN2,0.1205360479903664,growth,0.1369482073404767
5022,EPN3,0.07664645772409556,growth,0.4361871059760305
5023,EPO,-0.09379309652167,growth,0.05887968028369653
5024,EPOP,-0.0709523217226689,growth,0.11524899451031709
5025,EPOR,-0.043223950056950365,growth,0.2451505517641183
5026,EPPIN,0.08205166653981241,growth,0.3863986487920934
5027,EPPK1,0.061005517580610104,growth,0.6024879508599026
5028,EPRS,-0.6161466168234705,growth,4.051641621707938e-05
5029,EPS15,0.10580522641211298,growth,0.2069708737005659
5030,EPS15L1,-0.5029175256013422,growth,1.680896883826075e-05
5031,EPS8,0.10013485273391072,growth,0.24464968335740594
5032,EPS8L1,0.1066711880036348,growth,0.20186483364051805
5033,EPS8L2,0.018067912441515066,growth,0.8531785638621064
5034,EPS8L3,0.02168778749433123,growth,0.8992300860721224
5035,EPSTI1,0.0399375916929611,growth,0.8636554095318221
5036,EPX,0.015471015525744598,growth,0.8203959250590099
5037,EPYC,0.09277071605304239,growth,0.2968736921128383
5038,EQTN,-0.008447358548821034,growth,0.535049784910783
5039,ERAL1,-0.07827763630006403,growth,0.09464508518139282
5040,ERAP1,0.0985612983620738,growth,0.25527178572315173
5041,ERAP2,-0.013777320042357835,growth,0.480389835937177
5042,ERAS,-0.06202235914657941,growth,0.1496425737951382
5043,ERBB2,-0.02334918375616317,growth,0.39133718213377616
5044,ERBB3,-0.04092169128561437,growth,0.2599326310131596
5045,ERBB4,0.07360592163480766,growth,0.46962490591714084
5046,ERC1,-0.18765699950879544,growth,0.007264292226546619
5047,ERC2,0.04797051145726233,growth,0.7593973430849967
5048,ERCC1,-0.10862598554260243,growth,0.03665734902448955
5049,ERCC2,-0.8493482486392357,growth,4.3722751313395015e-05
5050,ERCC3,-1.0949996973000202,growth,9.716166958532225e-08
5051,ERCC4,-0.3317541287545613,growth,1.2728178715677215e-05
5052,ERCC5,0.015001122742714033,growth,0.8138995015071961
5053,ERCC6,-0.013841220432046003,growth,0.48040266127756226
5054,ERCC6L,-0.46108103755317614,growth,2.9148500875596676e-07
5055,ERCC6L2,0.05085473695801348,growth,0.7248690977261303
5056,ERCC8,0.08176068113147024,growth,0.3912944309991586
5057,EREG,-0.041620575648698005,growth,0.2552103795479738
5058,ERF,0.044490036738545964,growth,0.8048045862639924
5059,ERFE,-0.052567732516147665,growth,0.19103684569692098
5060,ERG,-0.012344804680714796,growth,0.49471787870424616
5061,ERGIC1,-0.006147491127481833,growth,0.5623133493964244
5062,ERGIC2,-0.10641308243308244,growth,0.04135016050379103
5063,ERGIC3,0.09743929709548911,growth,0.2623053189844332
5064,ERH,-0.2864441774771506,growth,0.0007276437435244784
5065,ERI1,-0.20437782490921597,growth,0.001318192371264067
5066,ERI2,0.044189613433248,growth,0.8112937226905873
5067,ERI3,0.1587464331264983,growth,0.03308578321220269
5068,ERICH1,0.05756984829859387,growth,0.6439795787546099
5069,ERICH2,-0.053766697719683336,growth,0.18609403724177648
5070,ERICH3,0.16911903385492888,growth,0.021947169410941346
5071,ERICH4,0.07135106931700004,growth,0.49086396108014435
5072,ERICH5,0.03438370474746453,growth,0.9368225190047011
5073,ERICH6,0.0384842129113521,growth,0.8835143803400357
5074,ERICH6B,0.0609776029524528,growth,0.6024150796077137
5075,ERLEC1,-0.02688403255368893,growth,0.36274823531332134
5076,ERLIN1,0.10100090297011895,growth,0.24152039746507148
5077,ERLIN2,0.1884313789702068,growth,0.008453259577262206
5078,ERMAP,-0.08130603819461124,growth,0.08551285985706839
5079,ERMARD,0.05390019466916753,growth,0.6909698770161593
5080,ERMN,0.13006852274380487,growth,0.09731654528664126
5081,ERMP1,0.02625579755321063,growth,0.9561918921598743
5082,ERN1,-0.036854240872132994,growth,0.28897046474709864
5083,ERN2,-0.03969890438152317,growth,0.2667443441827778
5084,ERP27,0.031233102411222197,growth,0.9801980145109982
5085,ERP29,-0.08352734788806376,growth,0.0786124380831188
5086,ERP44,-0.02880485590820746,growth,0.3461770210805359
5087,ERRFI1,-0.01595910912357427,growth,0.46396378123875204
5088,ERV3-1,-0.016620372874652997,growth,0.45515665886086004
5089,ERVFRD-1,0.07112276193260357,growth,0.49201620131975665
5090,ERVH48-1,0.0753437251746094,growth,0.45073473411636245
5091,ERVMER34-1,0.02963555230986477,growth,0.9994928646655994
5092,ERVV-1,-0.0365164375680796,growth,0.2896193103765894
5093,ERVV-2,0.1446690602120206,growth,0.05777776978892939
5094,ERVW-1,-0.046122431063022995,growth,0.2267696042736366
5095,ESAM,0.11190898940745812,growth,0.17813494191602522
5096,ESCO1,-0.019327050064011232,growth,0.4282934976155798
5097,ESCO2,-0.2700921600803561,growth,0.0003873835766366798
5098,ESD,0.03262517104572503,growth,0.9603227205422943
5099,ESF1,-0.6329015024013076,growth,1.943233391706445e-07
5100,ESM1,0.0208780639529252,growth,0.8860173621102232
5101,ESPL1,-0.24656397192515245,growth,0.0005100016036533565
5102,ESPN,0.08466430782972323,growth,0.364492967414065
5103,ESPNL,0.020848589222311698,growth,0.8900913509159357
5104,ESR1,-0.032426857299667135,growth,0.31847321707000337
5105,ESR2,0.020221131970321066,growth,0.8792225550711129
5106,ESRP1,-0.07332617201469672,growth,0.10724015240973815
5107,ESRP2,-0.14420754210313622,growth,0.01816009901551424
5108,ESRRA,0.08043683909898659,growth,0.40095142650091337
5109,ESRRB,0.04924647762885243,growth,0.7437429463664184
5110,ESRRG,0.04138925539963804,growth,0.8436810106601411
5111,ESX1,0.003839330112432829,growth,0.6728339712563718
5112,ESYT1,-0.0716139194738588,growth,0.11351553316324535
5113,ESYT2,-0.26013795914280263,growth,0.0012497905558760002
